prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,desired_cfs,idx,test_id,dataset,black_box
Register,Create Questionnaire,High Insurance Check,Low Medical History,Contact Hospital,Prepare Notification Content,Send Notification by e-mail,Send Questionnaire,0,0,20.0,6,15,synthetic_data,randomForestClassifier
Register,Create Questionnaire,Contact Hospital,Low Medical History,Contact Hospital,Prepare Notification Content,Send Notification by e-mail,Send Questionnaire,0,0,20.0,6,16,synthetic_data,randomForestClassifier
Register,Create Questionnaire,Low Insurance Check,Low Medical History,0,Prepare Notification Content,Receive Questionnaire Response,Send Questionnaire,0,0,20.0,6,17,synthetic_data,randomForestClassifier
Register,Create Questionnaire,Low Insurance Check,Low Medical History,High Medical History,Prepare Notification Content,Send Notification by Post,Send Questionnaire,Send Notification by Phone,0,20.0,6,18,synthetic_data,randomForestClassifier
Register,Create Questionnaire,Low Insurance Check,Low Medical History,Low Medical History,Prepare Notification Content,0,Send Questionnaire,Receive Questionnaire Response,0,20.0,6,19,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,0,5.0,7,0,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Questionnaire,0,0,5.0,7,1,synthetic_data,randomForestClassifier
Register,Contact Hospital,Create Questionnaire,Low Insurance Check,Contact Hospital,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Phone,0,5.0,7,2,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Questionnaire,0,0,0,5.0,7,3,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Questionnaire,Receive Questionnaire Response,0,0,5.0,7,4,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,0,10.0,7,5,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Questionnaire,0,0,10.0,7,6,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,High Insurance Check,Contact Hospital,Prepare Notification Content,Send Notification by Phone,Send Questionnaire,0,0,10.0,7,7,synthetic_data,randomForestClassifier
Register,Low Insurance Check,Create Questionnaire,Low Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,0,10.0,7,8,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,High Medical History,Prepare Notification Content,Send Notification by Phone,Accept Claim,0,Send Notification by e-mail,10.0,7,9,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,0,15.0,7,10,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Contact Hospital,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,Send Notification by Post,15.0,7,11,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,0,Low Medical History,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,0,15.0,7,12,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Questionnaire,0,0,15.0,7,13,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,High Insurance Check,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Receive Questionnaire Response,Send Questionnaire,15.0,7,14,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,0,20.0,7,15,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Questionnaire,0,0,20.0,7,16,synthetic_data,randomForestClassifier
Register,Low Insurance Check,Create Questionnaire,Low Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,0,20.0,7,17,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by e-mail,Send Notification by Phone,0,0,20.0,7,18,synthetic_data,randomForestClassifier
Register,Low Medical History,Create Questionnaire,0,High Medical History,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,0,20.0,7,19,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,Contact Hospital,Prepare Notification Content,0,Create Questionnaire,0,0,5.0,8,0,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,Contact Hospital,Contact Hospital,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Receive Questionnaire Response,0,5.0,8,1,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Reject Claim,0,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Questionnaire,0,5.0,8,2,synthetic_data,randomForestClassifier
Register,0,Low Insurance Check,Contact Hospital,Low Insurance Check,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,0,5.0,8,3,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,High Insurance Check,Prepare Notification Content,0,Create Questionnaire,Send Notification by Post,0,10.0,8,4,synthetic_data,randomForestClassifier
Register,High Insurance Check,Low Insurance Check,Low Medical History,Contact Hospital,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,0,10.0,8,5,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Insurance Check,High Medical History,0,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,0,10.0,8,6,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Accept Claim,High Insurance Check,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,Send Notification by e-mail,10.0,8,7,synthetic_data,randomForestClassifier
Register,Low Insurance Check,High Medical History,0,0,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,0,10.0,8,8,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Accept Claim,High Medical History,Prepare Notification Content,Send Notification by e-mail,Create Questionnaire,Send Notification by Post,0,15.0,8,9,synthetic_data,randomForestClassifier
Register,High Medical History,High Medical History,Contact Hospital,Accept Claim,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,Send Questionnaire,15.0,8,10,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Low Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Questionnaire,0,15.0,8,11,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Low Insurance Check,High Medical History,Prepare Notification Content,Contact Hospital,Create Questionnaire,Send Notification by Post,0,15.0,8,12,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,High Insurance Check,0,Prepare Notification Content,0,Create Questionnaire,Send Questionnaire,0,15.0,8,13,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,0,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,Send Notification by Post,20.0,8,14,synthetic_data,randomForestClassifier
Register,Contact Hospital,Low Insurance Check,Contact Hospital,Accept Claim,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,0,20.0,8,15,synthetic_data,randomForestClassifier
Register,High Insurance Check,Low Insurance Check,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,0,20.0,8,16,synthetic_data,randomForestClassifier
Register,0,High Medical History,Contact Hospital,Accept Claim,Prepare Notification Content,Contact Hospital,Create Questionnaire,Send Notification by Post,0,20.0,8,17,synthetic_data,randomForestClassifier
Register,0,High Medical History,Accept Claim,High Insurance Check,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Post,0,20.0,8,18,synthetic_data,randomForestClassifier
Register,Low Insurance Check,High Medical History,High Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by e-mail,Send Notification by e-mail,5.0,9,0,synthetic_data,randomForestClassifier
Register,Low Insurance Check,High Medical History,High Insurance Check,0,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,0,5.0,9,1,synthetic_data,randomForestClassifier
Register,0,High Medical History,Receive Questionnaire Response,0,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,5.0,9,2,synthetic_data,randomForestClassifier
Register,Contact Hospital,Send Questionnaire,Receive Questionnaire Response,High Insurance Check,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Receive Questionnaire Response,Send Notification by e-mail,5.0,9,3,synthetic_data,randomForestClassifier
Register,Contact Hospital,Send Questionnaire,Contact Hospital,0,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,Send Notification by Phone,5.0,9,4,synthetic_data,randomForestClassifier
Register,Contact Hospital,Send Questionnaire,High Insurance Check,Contact Hospital,Prepare Notification Content,Send Notification by e-mail,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,10.0,9,5,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,0,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Questionnaire,Send Notification by Post,10.0,9,6,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,Contact Hospital,Prepare Notification Content,0,Create Questionnaire,Send Notification by Post,Send Notification by e-mail,10.0,9,7,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,Accept Claim,High Insurance Check,Prepare Notification Content,Receive Questionnaire Response,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,10.0,9,8,synthetic_data,randomForestClassifier
Register,Contact Hospital,Send Questionnaire,High Insurance Check,0,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,Send Questionnaire,10.0,9,9,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,Send Questionnaire,0,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,15.0,9,10,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Medical History,0,Prepare Notification Content,Send Notification by Phone,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,15.0,9,11,synthetic_data,randomForestClassifier
Register,Contact Hospital,Low Medical History,High Insurance Check,Low Medical History,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,Send Questionnaire,15.0,9,12,synthetic_data,randomForestClassifier
Register,Contact Hospital,Low Insurance Check,Low Insurance Check,High Medical History,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,15.0,9,13,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,0,0,Prepare Notification Content,Receive Questionnaire Response,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,15.0,9,14,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,0,Prepare Notification Content,Receive Questionnaire Response,Create Questionnaire,Send Notification by Phone,Receive Questionnaire Response,20.0,9,15,synthetic_data,randomForestClassifier
Register,Contact Hospital,Low Medical History,Receive Questionnaire Response,Contact Hospital,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,20.0,9,16,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,Accept Claim,High Insurance Check,Prepare Notification Content,Send Notification by e-mail,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,20.0,9,17,synthetic_data,randomForestClassifier
Register,0,0,High Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Post,Create Questionnaire,Send Notification by Phone,Send Notification by e-mail,20.0,9,18,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,Accept Claim,Prepare Notification Content,0,Create Questionnaire,Send Notification by Post,Send Notification by e-mail,20.0,9,19,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,Reject Claim,0,Create Questionnaire,Send Questionnaire,Accept Claim,Prepare Notification Content,0,5.0,10,0,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,High Insurance Check,High Medical History,Create Questionnaire,Send Notification by Post,Accept Claim,Prepare Notification Content,0,5.0,10,1,synthetic_data,randomForestClassifier
Register,High Medical History,Send Questionnaire,High Insurance Check,0,Create Questionnaire,Send Questionnaire,Send Notification by Phone,Prepare Notification Content,0,5.0,10,2,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,0,0,Create Questionnaire,0,0,Prepare Notification Content,0,5.0,10,3,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,0,Low Insurance Check,Create Questionnaire,Reject Claim,0,Prepare Notification Content,0,5.0,10,4,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,Receive Questionnaire Response,0,Create Questionnaire,Send Questionnaire,Receive Questionnaire Response,Prepare Notification Content,0,10.0,10,5,synthetic_data,randomForestClassifier
Register,High Medical History,High Insurance Check,High Insurance Check,0,Create Questionnaire,Send Notification by Post,Receive Questionnaire Response,Prepare Notification Content,0,10.0,10,6,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,High Insurance Check,Contact Hospital,Create Questionnaire,Send Questionnaire,Receive Questionnaire Response,Prepare Notification Content,0,10.0,10,7,synthetic_data,randomForestClassifier
Register,0,Contact Hospital,High Insurance Check,Contact Hospital,Create Questionnaire,Reject Claim,Receive Questionnaire Response,Prepare Notification Content,0,10.0,10,8,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,High Insurance Check,High Medical History,Create Questionnaire,Send Questionnaire,Send Notification by Phone,Prepare Notification Content,Send Questionnaire,10.0,10,9,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,High Insurance Check,Accept Claim,Create Questionnaire,Send Questionnaire,Receive Questionnaire Response,Prepare Notification Content,0,15.0,10,10,synthetic_data,randomForestClassifier
Register,High Medical History,Low Medical History,High Insurance Check,Low Medical History,Create Questionnaire,Send Questionnaire,Send Questionnaire,Prepare Notification Content,0,15.0,10,11,synthetic_data,randomForestClassifier
Register,High Medical History,High Insurance Check,High Insurance Check,0,Create Questionnaire,Send Questionnaire,Send Notification by Post,Prepare Notification Content,0,15.0,10,12,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,High Insurance Check,Accept Claim,Create Questionnaire,0,Send Notification by e-mail,Prepare Notification Content,0,15.0,10,13,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,Accept Claim,Low Insurance Check,Create Questionnaire,Send Notification by e-mail,Receive Questionnaire Response,Prepare Notification Content,0,15.0,10,14,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,High Insurance Check,Accept Claim,Create Questionnaire,Send Questionnaire,Receive Questionnaire Response,Prepare Notification Content,0,20.0,10,15,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,Accept Claim,High Insurance Check,Create Questionnaire,Send Questionnaire,Receive Questionnaire Response,Prepare Notification Content,0,20.0,10,16,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Insurance Check,Contact Hospital,Create Questionnaire,Send Questionnaire,Send Notification by e-mail,Prepare Notification Content,0,20.0,10,17,synthetic_data,randomForestClassifier
Register,High Medical History,Low Insurance Check,High Insurance Check,Accept Claim,Create Questionnaire,0,Receive Questionnaire Response,Prepare Notification Content,0,20.0,10,18,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,Receive Questionnaire Response,High Medical History,Create Questionnaire,Send Questionnaire,Receive Questionnaire Response,Prepare Notification Content,Send Notification by Post,20.0,10,19,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Questionnaire,Send Notification by Post,5.0,11,0,synthetic_data,randomForestClassifier
Register,High Medical History,High Insurance Check,Contact Hospital,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,5.0,11,1,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,High Insurance Check,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Receive Questionnaire Response,0,5.0,11,2,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,0,Create Questionnaire,Prepare Notification Content,Send Questionnaire,0,Send Questionnaire,5.0,11,3,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Insurance Check,Contact Hospital,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by e-mail,0,5.0,11,4,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,Contact Hospital,Create Questionnaire,Prepare Notification Content,0,0,0,10.0,11,5,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by Post,0,10.0,11,6,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,High Medical History,High Insurance Check,Create Questionnaire,Prepare Notification Content,Receive Questionnaire Response,0,0,10.0,11,7,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,Send Questionnaire,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,10.0,11,8,synthetic_data,randomForestClassifier
Register,High Medical History,High Medical History,Reject Claim,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,10.0,11,9,synthetic_data,randomForestClassifier
Register,High Insurance Check,Send Questionnaire,Send Questionnaire,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,15.0,11,10,synthetic_data,randomForestClassifier
Register,High Insurance Check,Send Questionnaire,Contact Hospital,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by e-mail,0,15.0,11,11,synthetic_data,randomForestClassifier
Register,High Insurance Check,Low Medical History,Contact Hospital,Accept Claim,Create Questionnaire,Prepare Notification Content,Accept Claim,0,0,15.0,11,12,synthetic_data,randomForestClassifier
Register,High Insurance Check,Low Medical History,Contact Hospital,0,Create Questionnaire,Prepare Notification Content,Send Questionnaire,0,0,15.0,11,13,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Reject Claim,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,Send Notification by Phone,15.0,11,14,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Questionnaire,0,20.0,11,15,synthetic_data,randomForestClassifier
Register,High Insurance Check,High Medical History,Contact Hospital,High Medical History,Create Questionnaire,Prepare Notification Content,Send Notification by e-mail,0,0,20.0,11,16,synthetic_data,randomForestClassifier
Register,High Medical History,High Medical History,Contact Hospital,High Insurance Check,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by e-mail,0,20.0,11,17,synthetic_data,randomForestClassifier
Register,High Medical History,High Insurance Check,Contact Hospital,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,20.0,11,18,synthetic_data,randomForestClassifier
Register,High Insurance Check,0,Contact Hospital,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,Send Notification by e-mail,20.0,11,19,synthetic_data,randomForestClassifier
Register,0,High Insurance Check,0,Low Medical History,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,5.0,12,0,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,5.0,12,1,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,Low Insurance Check,High Insurance Check,Create Questionnaire,Prepare Notification Content,Accept Claim,0,0,5.0,12,2,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,High Medical History,Contact Hospital,Accept Claim,Prepare Notification Content,Send Notification by Post,0,0,5.0,12,3,synthetic_data,randomForestClassifier
Register,Contact Hospital,0,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,Send Notification by Phone,5.0,12,4,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,10.0,12,5,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,0,10.0,12,6,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,10.0,12,7,synthetic_data,randomForestClassifier
Register,Contact Hospital,Create Questionnaire,High Medical History,High Insurance Check,Accept Claim,Prepare Notification Content,Send Notification by Post,0,0,10.0,12,8,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,0,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Receive Questionnaire Response,0,10.0,12,9,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,15.0,12,10,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by Phone,0,15.0,12,11,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Insurance Check,Contact Hospital,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,15.0,12,12,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by e-mail,0,15.0,12,13,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by e-mail,Send Notification by Post,0,15.0,12,14,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,20.0,12,15,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Questionnaire,0,20.0,12,16,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by e-mail,0,20.0,12,17,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by Phone,0,20.0,12,18,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Medical History,0,Create Questionnaire,Prepare Notification Content,Send Notification by Post,0,0,20.0,12,19,synthetic_data,randomForestClassifier
Register,Create Questionnaire,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,5.0,13,0,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Receive Questionnaire Response,High Medical History,0,Prepare Notification Content,Send Notification by e-mail,Send Notification by e-mail,Send Notification by Post,5.0,13,1,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,0,5.0,13,2,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by Phone,Send Questionnaire,5.0,13,3,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Receive Questionnaire Response,Send Notification by e-mail,Receive Questionnaire Response,5.0,13,4,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,10.0,13,5,synthetic_data,randomForestClassifier
Register,Create Questionnaire,Contact Hospital,Contact Hospital,Accept Claim,Reject Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,10.0,13,6,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Insurance Check,0,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,10.0,13,7,synthetic_data,randomForestClassifier
Register,Create Questionnaire,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,10.0,13,8,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Send Questionnaire,Accept Claim,Reject Claim,Prepare Notification Content,0,Send Notification by e-mail,Send Notification by Post,10.0,13,9,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,15.0,13,10,synthetic_data,randomForestClassifier
Register,High Medical History,High Insurance Check,Contact Hospital,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,15.0,13,11,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by e-mail,Send Notification by Phone,Send Notification by Post,15.0,13,12,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Post,Send Notification by e-mail,0,15.0,13,13,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,High Insurance Check,0,Reject Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Receive Questionnaire Response,15.0,13,14,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,20.0,13,15,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Questionnaire,20.0,13,16,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Low Medical History,Accept Claim,Reject Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by Phone,Send Notification by Post,20.0,13,17,synthetic_data,randomForestClassifier
Register,Create Questionnaire,High Insurance Check,Reject Claim,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by Phone,Send Notification by Post,20.0,13,18,synthetic_data,randomForestClassifier
Register,Create Questionnaire,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,Send Notification by Post,20.0,13,19,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by e-mail,Send Notification by Post,0,5.0,14,0,synthetic_data,randomForestClassifier
