prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,prefix_26,prefix_27,prefix_28,prefix_29,prefix_30,prefix_31,prefix_32,prefix_33,prefix_34,prefix_35,prefix_36,prefix_37,prefix_38,prefix_39,prefix_40,prefix_41,prefix_42,prefix_43,prefix_44,prefix_45,prefix_46,prefix_47,prefix_48,prefix_49,prefix_50,prefix_51,prefix_52,prefix_53,prefix_54,prefix_55,prefix_56,prefix_57,prefix_58,prefix_59,prefix_60,prefix_61,prefix_62,prefix_63,prefix_64,prefix_65,prefix_66,prefix_67,prefix_68,prefix_69,prefix_70,desired_cfs,idx,test_id,dataset,black_box
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,ocancelledcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,ocancelledcomplete,oselectedcomplete,wnabellenincompletedossiersstart,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenoffertescomplete,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,ocancelledcomplete,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagstart,wnabellenoffertesstart,wvaliderenaanvraagcomplete,0,0,wvaliderenaanvraagcomplete,wvaliderenaanvraagschedule,wnabellenincompletedossierscomplete,wvaliderenaanvraagschedule,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,osentbackcomplete,wvaliderenaanvraagcomplete,0,0,0,wvaliderenaanvraagcomplete,0,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wnabellenincompletedossierscomplete,wnabellenoffertesstart,wnabellenincompletedossierscomplete,wnabellenoffertesstart,wnabellenincompletedossierscomplete,wnabellenoffertesstart,0,wnabellenincompletedossiersstart,0,0,0,0,0,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,0,20.0,4,15,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,0,ocancelledcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,osentbackcomplete,oselectedcomplete,wbeoordelenfraudeschedule,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,wnabellenincompletedossiersschedule,wnabellenoffertescomplete,wnabellenincompletedossierscomplete,0,wvaliderenaanvraagschedule,wvaliderenaanvraagschedule,0,wnabellenincompletedossierscomplete,wvaliderenaanvraagschedule,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,wvaliderenaanvraagschedule,wnabellenincompletedossierscomplete,wvaliderenaanvraagcomplete,osentbackcomplete,wvaliderenaanvraagstart,0,wvaliderenaanvraagstart,wnabellenincompletedossiersstart,wnabellenincompletedossiersschedule,0,wnabellenoffertesstart,0,0,wnabellenincompletedossierscomplete,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wnabellenoffertesstart,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,0,0,wnabellenincompletedossiersstart,0,0,0,0,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,0,20.0,4,16,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wafhandelenleadscomplete,wbeoordelenfraudestart,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,wnabellenincompletedossiersschedule,oselectedcomplete,wnabellenincompletedossiersschedule,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,osentbackcomplete,wnabellenoffertescomplete,wbeoordelenfraudestart,wvaliderenaanvraagschedule,0,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,osentbackcomplete,wvaliderenaanvraagschedule,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,0,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wnabellenincompletedossiersschedule,wnabellenoffertesstart,wnabellenincompletedossiersstart,0,wvaliderenaanvraagschedule,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wvaliderenaanvraagcomplete,0,0,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersstart,0,wnabellenoffertesstart,0,0,wvaliderenaanvraagstart,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,0,0,wnabellenincompletedossierscomplete,0,wnabellenincompletedossierscomplete,0,0,20.0,4,17,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wafhandelenleadsschedule,wbeoordelenfraudestart,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,ocancelledcomplete,oselectedcomplete,wvaliderenaanvraagschedule,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenincompletedossiersschedule,wnabellenoffertesstart,ocancelledcomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,0,wnabellenincompletedossierscomplete,wnabellenoffertesstart,ocancelledcomplete,0,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,ocancelledcomplete,wnabellenoffertesstart,0,wnabellenincompletedossiersstart,osentbackcomplete,wvaliderenaanvraagschedule,0,wnabellenincompletedossierscomplete,0,0,wnabellenincompletedossiersstart,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wvaliderenaanvraagcomplete,wnabellenincompletedossierscomplete,wnabellenoffertesstart,0,wnabellenincompletedossiersstart,0,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,0,wnabellenincompletedossiersstart,0,0,0,wnabellenincompletedossiersstart,20.0,4,18,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5,0,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,0,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,0,osentbackcomplete,wbeoordelenfraudeschedule,wafhandelenleadscomplete,wnabellenoffertesstart,0,wvaliderenaanvraagstart,wnabellenoffertesstart,osentbackcomplete,0,wvaliderenaanvraagstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenincompletedossiersstart,wvaliderenaanvraagschedule,wnabellenincompletedossierscomplete,osentbackcomplete,wnabellenincompletedossierscomplete,0,ocancelledcomplete,0,osentbackcomplete,0,0,0,wnabellenoffertesstart,wnabellenincompletedossierscomplete,wvaliderenaanvraagstart,wnabellenoffertesstart,0,wnabellenincompletedossiersschedule,wvaliderenaanvraagstart,wnabellenincompletedossiersstart,0,wnabellenincompletedossierscomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersstart,0,wnabellenoffertesstart,0,wnabellenoffertesstart,0,0,wnabellenincompletedossierscomplete,wvaliderenaanvraagcomplete,0,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,0,wnabellenincompletedossierscomplete,0,5.0,5,1,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,0,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadsstart,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersstart,osentbackcomplete,0,wnabellenoffertesstart,wnabellenincompletedossiersstart,wbeoordelenfraudecomplete,ocancelledcomplete,wvaliderenaanvraagschedule,wnabellenincompletedossiersstart,wvaliderenaanvraagstart,0,0,ocancelledcomplete,0,wvaliderenaanvraagcomplete,wnabellenincompletedossiersschedule,ocancelledcomplete,wvaliderenaanvraagschedule,osentbackcomplete,wnabellenincompletedossierscomplete,wvaliderenaanvraagcomplete,wnabellenincompletedossierscomplete,0,wnabellenincompletedossiersstart,wnabellenoffertesstart,wnabellenoffertesstart,wnabellenoffertesstart,0,wvaliderenaanvraagstart,0,wnabellenincompletedossierscomplete,0,0,wvaliderenaanvraagcomplete,wnabellenincompletedossierscomplete,0,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,0,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,0,wnabellenincompletedossiersstart,5.0,5,2,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,0,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenincompletedossiersschedule,wvaliderenaanvraagstart,ocancelledcomplete,wvaliderenaanvraagcomplete,wbeoordelenfraudecomplete,osentbackcomplete,osentbackcomplete,osentbackcomplete,wvaliderenaanvraagcomplete,wvaliderenaanvraagschedule,wnabellenincompletedossiersstart,ocancelledcomplete,0,0,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,ocancelledcomplete,wnabellenincompletedossiersstart,wnabellenincompletedossiersschedule,wvaliderenaanvraagschedule,wnabellenoffertesstart,osentbackcomplete,wnabellenincompletedossierscomplete,wvaliderenaanvraagstart,wnabellenoffertesstart,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,0,wvaliderenaanvraagstart,0,wnabellenincompletedossierscomplete,0,0,wnabellenincompletedossierscomplete,0,wnabellenincompletedossierscomplete,wnabellenoffertesstart,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,0,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,0,0,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,5.0,5,3,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,5,4,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,5,5,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,0,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wvaliderenaanvraagcomplete,wnabellenincompletedossiersschedule,wnabellenincompletedossiersschedule,wvaliderenaanvraagcomplete,ocancelledcomplete,wvaliderenaanvraagstart,0,wnabellenincompletedossiersstart,0,wnabellenincompletedossiersstart,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,ocancelledcomplete,osentbackcomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersstart,wnabellenoffertesstart,0,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,osentbackcomplete,0,wvaliderenaanvraagcomplete,osentbackcomplete,wnabellenincompletedossiersschedule,ocancelledcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagstart,0,wnabellenincompletedossiersschedule,wnabellenincompletedossiersschedule,0,0,0,0,0,0,0,wnabellenincompletedossiersstart,0,0,wnabellenincompletedossierscomplete,0,wnabellenincompletedossierscomplete,wvaliderenaanvraagstart,wnabellenincompletedossierscomplete,0,0,0,wnabellenincompletedossiersstart,10.0,5,6,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wbeoordelenfraudestart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadsstart,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wvaliderenaanvraagstart,wnabellenincompletedossierscomplete,wbeoordelenfraudeschedule,0,wnabellenincompletedossierscomplete,wwijzigencontractgegevensschedule,wnabellenoffertesstart,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,wnabellenoffertesstart,wvaliderenaanvraagschedule,wnabellenoffertesstart,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wvaliderenaanvraagstart,wvaliderenaanvraagschedule,0,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,wvaliderenaanvraagschedule,wnabellenincompletedossiersschedule,wnabellenincompletedossiersschedule,wvaliderenaanvraagschedule,0,wvaliderenaanvraagcomplete,wnabellenoffertesstart,wvaliderenaanvraagcomplete,0,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wvaliderenaanvraagstart,0,wvaliderenaanvraagcomplete,0,0,0,0,0,wnabellenoffertesstart,wvaliderenaanvraagstart,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,0,0,0,0,wnabellenincompletedossiersstart,0,0,0,0,10.0,5,7,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wbeoordelenfraudestart,apreacceptedcomplete,wcompleterenaanvraagschedule,0,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,ocancelledcomplete,wnabellenincompletedossiersschedule,wvaliderenaanvraagschedule,wnabellenincompletedossiersschedule,wnabellenincompletedossiersschedule,ocancelledcomplete,wvaliderenaanvraagcomplete,ocancelledcomplete,wnabellenincompletedossierscomplete,0,wnabellenincompletedossiersschedule,0,0,wnabellenincompletedossiersstart,osentbackcomplete,0,osentbackcomplete,wnabellenoffertesstart,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,wvaliderenaanvraagstart,wnabellenoffertesstart,osentbackcomplete,0,wnabellenincompletedossiersschedule,wvaliderenaanvraagstart,ocancelledcomplete,0,0,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,0,0,0,wvaliderenaanvraagstart,0,0,wvaliderenaanvraagcomplete,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,wvaliderenaanvraagcomplete,0,0,wnabellenincompletedossiersstart,wnabellenincompletedossiersstart,wnabellenincompletedossierscomplete,0,10.0,5,8,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5,9,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5,10,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5,11,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5,12,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,0,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,ocancelledcomplete,wnabellenincompletedossierscomplete,ocancelledcomplete,0,wbeoordelenfraudecomplete,0,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,wvaliderenaanvraagcomplete,wnabellenincompletedossierscomplete,wvaliderenaanvraagschedule,wvaliderenaanvraagschedule,wvaliderenaanvraagstart,0,0,wvaliderenaanvraagcomplete,wvaliderenaanvraagcomplete,wnabellenoffertesstart,0,wvaliderenaanvraagcomplete,wvaliderenaanvraagschedule,osentbackcomplete,wnabellenoffertesstart,wnabellenincompletedossierscomplete,wvaliderenaanvraagstart,wvaliderenaanvraagschedule,0,0,wvaliderenaanvraagstart,0,0,wvaliderenaanvraagcomplete,0,0,0,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,0,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wnabellenincompletedossierscomplete,wnabellenincompletedossiersstart,0,0,0,wnabellenincompletedossierscomplete,0,0,0,0,0,15.0,5,13,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,5,14,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,5,15,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,5,16,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,wafhandelenleadsschedule,wafhandelenleadsstart,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,5,17,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
