caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,Qty_Completed,Qty_for_MRB,activity_duration,event_nr,hour,lifecycle:transition,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
Case90,Turning & Milling,2012-01-29 06:41:47,2012-01-30 21:08:07,2012-01-31 07:53:07,ID4794,80,0.6491904394757132,7,176.0,0.0,60.0,9,9,complete,1,39471.833333333336,206.05,591.8333333333334,138.01666666666668,"{'Part_Desc_': 'Drum', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 200.0}",regular
Case91,Turning Q.C.,2012-01-31 02:00:07,2012-01-31 08:07:57,2012-01-31 08:10:57,ID4618,66,0,0,337.0,0.0,60.00000000000001,14,8,complete,1,42247.95,2472.75,487.95,147.0,"{'Part_Desc_': 'Hinge', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 350.0}",regular
76_CF,Laser Marking,2012-01-29 19:34:08,2012-01-31 05:57:29,2012-01-31 08:28:11,ID0998,74,0.06090979182729375,16,1.0,0.0,120.00000576000001,12,0,complete,1,40363.083333333336,2010.2166666666667,43.083333333333336,150.7,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case10,Laser Marking,2012-01-30 21:08:07,2012-01-31 06:50:54,2012-01-31 08:44:54,ID4882,66,0.06090979182729375,0,100.0,0.0,150.0,18,6,complete,1,42170.9,3599.616666666667,410.9,124.4,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 251.0}",regular
Case62,Round Grinding,2012-01-30 22:50:29,2012-01-31 07:48:38,2012-01-31 09:09:38,ID4445,66,0.4379336931380108,0,9.0,0.0,66.00000000000001,13,7,complete,1,42228.63333333333,668.15,468.6333333333333,165.56666666666666,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 9.0}",deviant
Case18,Turning & Milling,2012-01-30 22:56:47,2012-01-31 03:55:40,2012-01-31 09:25:40,ID4167,66,0.6491904394757132,0,14.0,0.0,80.0,13,3,complete,1,41995.666666666664,3269.4666666666667,235.66666666666666,158.63333333333333,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 557.0}",regular
Case12,Flat Grinding,2012-01-31 03:00:07,2012-01-31 08:44:54,2012-01-31 09:59:54,ID4882,66,0.02467232074016962,0,30.0,0.0,111.0,17,7,complete,1,42223.85,2233.9666666666667,463.85,180.33333333333334,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 69.0}",regular
37_CF,Round Grinding,2012-01-31 02:19:22,2012-01-31 07:36:52,2012-01-31 10:14:35,ID4872,66,0.4379336931380108,0,1.0,0.0,120.00000576000001,15,7,complete,1,42216.86666666667,2017.1,456.8666666666667,157.71666666666667,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
55_CF,Lapping,2012-01-29 20:17:50,2012-01-31 08:28:11,2012-01-31 10:57:28,ID0998,74,0.12336160370084812,16,1.0,0.0,120.00000576000001,13,0,complete,1,40368.23333333333,2004.2666666666667,48.233333333333334,149.28333333333333,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case34,Final Inspection Q.C.,2012-01-29 22:32:59,2012-01-31 05:01:23,2012-01-31 11:01:23,ID4287,73,0.2027756360832691,9,10.999999999999998,0.0,240.0,16,3,complete,1,40542.95,369.96666666666664,222.95,154.85,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",deviant
Case78,Laser Marking,2012-01-31 01:20:49,2012-01-31 09:59:54,2012-01-31 11:14:54,ID4882,66,0.06090979182729375,0,26.000000000000004,0.0,304.0,15,8,complete,1,42275.583333333336,461.76666666666665,515.5833333333334,140.86666666666667,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 230.0}",regular
Case95,Turning & Milling,2012-01-28 17:53:09,2012-01-31 00:34:56,2012-01-31 11:14:56,ID4932,83,0.6491904394757132,8,2.0,0.0,1.0,10,4,complete,1,39146.03333333333,1172.8833333333334,266.03333333333336,113.4,"{'Part_Desc_': 'Punch Holder', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 305.0}",regular
35_CF,Turning & Milling,2012-01-29 08:07:32,2012-01-31 11:14:56,2012-01-31 13:14:05,ID4932,80,0.6491904394757132,9,1.0,0.0,186.99998878999997,13,11,complete,1,39578.51666666667,338.95,698.5166666666667,119.15,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 149.999999973}",deviant
58_CF,Lapping,2012-01-29 22:50:20,2012-01-31 10:57:28,2012-01-31 13:20:13,ID0998,73,0.12336160370084812,16,1.0,0.0,120.00000576000001,13,3,complete,1,40502.25,1870.9333333333334,182.25,142.75,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
41_CF,Final Inspection Q.C.,2012-01-30 01:26:27,2012-01-31 11:01:23,2012-01-31 13:25:34,ID4287,73,0.2027756360832691,8,1.0,0.0,120.00000576000001,14,8,complete,1,40853.833333333336,2057.95,533.8333333333334,144.18333333333334,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case240,Lapping,2012-01-29 22:54:07,2012-01-31 13:20:13,2012-01-31 14:13:13,ID0998,73,0.12336160370084812,15,1.0,0.0,195.0,13,4,complete,1,40582.28333333333,6633.666666666667,262.28333333333336,154.33333333333334,"{'Part_Desc_': 'Bearing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 163.0}",regular
Case91,Final Inspection Q.C.,2012-01-31 08:10:57,2012-01-31 14:15:43,2012-01-31 14:16:43,ID4618,66,0.2027756360832691,0,337.0,0.0,60.00000000000001,15,14,complete,1,42615.71666666667,367.76666666666665,855.7166666666667,151.3,"{'Part_Desc_': 'Hinge', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 350.0}",regular
Case28,Turning & Milling,2012-01-30 00:56:07,2012-01-31 07:53:07,2012-01-31 14:19:07,ID4794,73,0.6491904394757132,4,1.0,0.0,20.0,13,4,complete,1,40590.86666666667,5771.05,270.8666666666667,149.73333333333332,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 250.0}",regular
Case84,Packing,2012-01-31 07:10:03,2012-01-31 14:32:22,2012-01-31 15:32:22,ID4820,66,0.03932151117964534,0,4.0,0.0,60.0,14,14,complete,1,42632.36666666667,819.3166666666667,872.3666666666667,175.28333333333333,"{'Part_Desc_': 'Piston', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 14.999999999999998}",regular
42_CF,Final Inspection Q.C.,2012-01-30 07:09:14,2012-01-31 13:25:34,2012-01-31 15:47:51,ID4287,73,0.2027756360832691,9,1.0,0.0,120.00000576000001,14,14,complete,1,41196.583333333336,2175.3,876.5833333333334,142.28333333333333,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
85_CF,Laser Marking,2012-01-29 21:59:57,2012-01-31 14:13:13,2012-01-31 16:34:54,ID0998,73,0.06090979182729375,15,1.0,0.0,120.00000576000001,12,4,complete,1,40589.5,1956.3,269.5,141.68333333333334,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case102,Turning & Milling Q.C.,2012-01-30 09:41:20,2012-01-31 15:47:51,2012-01-31 16:47:51,ID4287,71,0.17424826522744796,9,14.999999999999998,0.0,103.99999999999999,11,15,complete,1,41220.316666666666,613.9833333333333,900.3166666666667,151.3,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 24.0}",regular
Case12,Flat Grinding,2012-01-31 09:59:54,2012-01-31 16:00:09,2012-01-31 17:15:09,ID4882,66,0.02467232074016962,1,30.0,0.0,111.0,18,16,complete,1,42720.15,496.3,960.15,183.03333333333333,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 69.0}",regular
Case34,Round Grinding,2012-01-31 11:01:23,2012-01-31 16:32:23,2012-01-31 17:53:23,ID4528,66,0.4379336931380108,0,10.999999999999998,0.0,240.0,17,16,complete,1,42752.38333333333,2209.4333333333334,992.3833333333333,165.6,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",deviant
Case10,Laser Marking,2012-01-31 08:44:54,2012-01-31 17:15:09,2012-01-31 18:02:09,ID4882,66,0.06090979182729375,2,100.0,0.0,150.0,19,16,complete,1,42772.21666666667,601.3166666666667,1012.2166666666667,128.4,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 251.0}",regular
64_CF,Lapping,2012-01-30 04:40:40,2012-01-31 16:34:54,2012-01-31 18:50:21,ID0998,73,0.12336160370084812,18,1.0,0.0,120.00000576000001,13,12,complete,1,41059.05,2122.5,739.05,135.45,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
51_CF,Final Inspection Q.C.,2012-01-30 11:40:21,2012-01-31 16:47:51,2012-01-31 18:57:08,ID4287,68,0.2027756360832691,8,1.0,0.0,120.00000576000001,14,17,complete,1,41391.55,2140.1,1071.55,129.28333333333333,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case62,other,2012-01-31 09:09:38,2012-01-31 17:23:20,2012-01-31 19:48:20,ID4872,66,0.0,0,9.0,0.0,66.00000000000001,14,17,complete,1,42803.333333333336,574.7,1043.3333333333333,161.33333333333334,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 9.0}",deviant
Case28,Turning & Milling,2012-01-31 14:19:07,2012-01-31 19:10:25,2012-01-31 20:01:25,ID4167,66,0.6491904394757132,0,1.0,0.0,20.0,14,19,complete,1,42910.416666666664,2319.55,1150.4166666666667,150.8,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 250.0}",regular
65_CF,Lapping,2012-01-30 09:26:17,2012-01-31 18:50:21,2012-01-31 21:03:02,ID0998,71,0.12336160370084812,16,1.0,0.0,120.00000576000001,13,17,complete,1,41354.1,2120.75,1034.1,132.68333333333334,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case256,Turning & Milling Q.C.,2012-01-30 12:19:28,2012-01-31 18:57:08,2012-01-31 21:21:08,ID4287,68,0.17424826522744796,8,1.0,0.0,232.00000000000003,13,17,complete,1,41392.183333333334,767.7166666666667,1072.1833333333334,127.18333333333334,"{'Part_Desc_': 'Spinner', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 100.0}",regular
Case17,Turning,2012-01-29 09:08:59,2012-01-31 13:14:05,2012-01-31 22:01:05,ID4932,80,0,9,40.0,0.0,500.0,7,14,complete,1,39757.38333333333,4036.266666666667,877.3833333333333,153.13333333333333,"{'Part_Desc_': 'Clamp', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 100.0}",regular
66_CF,Lapping,2012-01-30 13:50:45,2012-01-31 21:03:02,2012-01-31 23:14:49,ID0998,67,0.12336160370084812,15,1.0,0.0,120.00000576000001,13,20,complete,1,41524.73333333333,2214.383333333333,1204.7333333333333,131.78333333333333,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case240,Final Inspection Q.C.,2012-01-31 14:13:13,2012-01-31 20:01:45,2012-01-31 23:16:45,ID4618,66,0.2027756360832691,0,1.0,0.0,195.0,14,20,complete,1,42961.75,2379.4666666666667,1201.75,143.71666666666667,"{'Part_Desc_': 'Bearing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 163.0}",regular
Case84,Final Inspection Q.C.,2012-01-31 15:32:22,2012-01-31 23:16:45,2012-01-31 23:17:45,ID4618,66,0.2027756360832691,0,4.0,0.0,60.0,15,22,complete,1,43126.73333333333,494.3666666666667,1366.7333333333333,146.83333333333334,"{'Part_Desc_': 'Piston', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 14.999999999999998}",regular
31_CF,Final Inspection Q.C.,2012-01-30 12:48:30,2012-01-31 21:21:08,2012-01-31 23:40:09,ID4287,68,0.2027756360832691,8,1.0,0.0,120.00000576000001,17,20,complete,1,41521.76666666667,1820.6,1201.7666666666667,139.01666666666668,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case12,Flat Grinding,2012-01-31 17:15:09,2012-01-31 23:45:44,2012-01-31 23:46:44,ID4882,66,0.02467232074016962,1,30.0,0.0,111.0,19,23,complete,1,43185.73333333333,465.5833333333333,1425.7333333333333,154.16666666666666,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 69.0}",regular
Case18,Turning & Milling,2012-01-31 09:25:40,2012-01-31 15:46:21,2012-01-31 23:47:21,ID4529,66,0.6491904394757132,0,14.0,0.0,80.0,14,15,complete,1,42706.35,710.6833333333333,946.35,140.01666666666668,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 557.0}",regular
41_CF,Round Grinding,2012-01-31 13:25:34,2012-01-31 21:33:11,2012-01-31 23:55:41,ID4872,66,0.4379336931380108,0,1.0,0.0,120.00000576000001,15,21,complete,1,43053.183333333334,2199.35,1293.1833333333334,142.5,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
70_CF,Lapping,2012-01-30 18:37:53,2012-01-31 23:14:49,2012-02-01 01:45:49,ID0998,66,0.12336160370084812,14,1.0,0.0,120.00000576000001,13,0,complete,1,41804.05,2335.9,44.05,151.0,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case34,Round Grinding,2012-01-31 17:53:23,2012-02-01 00:03:14,2012-02-01 01:54:14,ID4528,66,0.4379336931380108,0,10.999999999999998,0.0,240.0,18,0,complete,2,43203.23333333333,450.85,3.2333333333333334,181.0,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",deviant
Case78,Turning & Milling,2012-01-31 11:14:54,2012-01-31 18:32:18,2012-02-01 02:13:18,ID4429,66,0.6491904394757132,0,26.000000000000004,0.0,304.0,16,18,complete,1,42872.3,596.7166666666667,1112.3,140.58333333333334,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 230.0}",regular
42_CF,Round Grinding,2012-01-31 15:47:51,2012-01-31 23:55:41,2012-02-01 02:16:02,ID4872,66,0.4379336931380108,0,1.0,0.0,120.00000576000001,15,23,complete,1,43195.45,1998.8666666666666,1435.45,140.35,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case38,Laser Marking,2012-01-30 17:23:32,2012-02-01 01:45:49,2012-02-01 03:04:49,ID0998,67,0.06090979182729375,14,1.0,0.0,278.0,13,2,complete,1,41926.816666666666,684.2833333333333,166.81666666666666,131.36666666666667,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 53.0}",deviant
Case17,Turning,2012-01-31 22:01:05,2012-02-01 03:23:59,2012-02-01 03:45:59,ID4219,66,0,0,40.0,0.0,500.0,8,3,complete,2,43403.98333333333,3646.6,203.98333333333332,159.35,"{'Part_Desc_': 'Clamp', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 100.0}",regular
Case62,Packing,2012-01-31 19:48:20,2012-02-01 03:34:15,2012-02-01 04:34:15,ID4820,66,0.03932151117964534,0,9.0,0.0,66.00000000000001,15,3,complete,2,43414.25,610.9166666666666,214.25,159.15,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 9.0}",deviant
51_CF,Round Grinding,2012-01-31 18:57:08,2012-02-01 02:16:02,2012-02-01 04:36:30,ID4872,66,0.4379336931380108,0,1.0,0.0,120.00000576000001,15,2,complete,2,43330.63333333333,1939.0833333333333,130.63333333333333,140.46666666666667,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case28,Turning & Milling Q.C.,2012-01-31 20:01:25,2012-02-01 01:54:30,2012-02-01 04:53:30,ID4618,66,0.17424826522744796,0,1.0,0.0,20.0,15,1,complete,2,43314.5,404.0833333333333,114.5,139.88333333333333,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 250.0}",regular
Case95,Turning & Milling,2012-01-31 11:14:56,2012-01-31 20:01:25,2012-02-01 05:09:25,ID4167,66,0.6491904394757132,0,2.0,0.0,1.0,11,19,complete,1,42931.13333333333,3785.1,1171.1333333333334,108.96666666666667,"{'Part_Desc_': 'Punch Holder', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 305.0}",regular
Case93,Turning & Milling Q.C.,2012-01-30 16:15:30,2012-01-31 23:40:09,2012-02-01 05:36:09,ID4287,67,0.17424826522744796,9,7.0,0.0,393.0,13,21,complete,1,41635.7,1796.0,1315.7,132.25,"{'Part_Desc_': 'Tube', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.0}",deviant
75_CF,Lapping,2012-01-31 01:59:07,2012-02-01 03:04:49,2012-02-01 05:40:36,ID0998,66,0.12336160370084812,13,1.0,0.0,120.00000576000001,13,7,complete,1,42217.3,2461.6833333333334,457.3,155.78333333333333,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case256,Turning & Milling,2012-01-31 21:21:08,2012-02-01 03:23:17,2012-02-01 07:15:17,ID4132,66,0.6491904394757132,0,1.0,0.0,232.00000000000003,14,3,complete,2,43403.28333333333,2011.1,203.28333333333333,149.53333333333333,"{'Part_Desc_': 'Spinner', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 100.0}",regular
56_CF,Laser Marking,2012-01-31 00:30:29,2012-02-01 05:40:36,2012-02-01 07:40:54,ID0998,66,0.06090979182729375,12,1.0,0.0,272.99999621999996,13,10,complete,1,42379.833333333336,695.8833333333333,619.8333333333334,120.3,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 53.00000260600001}",deviant
44_CF,Final Inspection Q.C.,2012-01-30 16:06:31,2012-02-01 05:36:09,2012-02-01 07:50:42,ID4287,67,0.2027756360832691,9,1.0,0.0,120.00000576000001,14,0,complete,1,41773.2,2461.95,13.2,134.55,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case89,Turning & Milling,2012-01-30 01:50:07,2012-01-31 14:19:07,2012-02-01 07:53:07,ID4794,73,0.6491904394757132,3,200.00000000000003,0.0,75.0,8,8,complete,1,40827.183333333334,3753.116666666667,507.18333333333334,121.41666666666667,"{'Part_Desc_': 'Drum', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 200.0}",regular
Case263,Lapping,2012-01-31 05:57:29,2012-02-01 07:40:54,2012-02-01 08:20:54,ID0998,66,0.12336160370084812,10,18.0,0.0,31.000000000000004,13,11,complete,1,42438.36666666667,2204.0833333333335,678.3666666666667,162.05,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.0}",regular
Case12,Flat Grinding,2012-01-31 23:46:44,2012-02-01 06:37:56,2012-02-01 08:28:56,ID4882,65,0.02467232074016962,0,30.0,0.0,111.0,20,6,complete,2,43597.933333333334,412.2,397.93333333333334,146.4,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 69.0}",regular
31_CF,Round Grinding,2012-01-31 23:40:09,2012-02-01 06:31:40,2012-02-01 09:10:13,ID4872,65,0.4379336931380108,0,1.0,0.0,120.00000576000001,18,6,complete,2,43591.666666666664,2069.9,391.6666666666667,158.55,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case84,Final Inspection Q.C.,2012-01-31 23:17:45,2012-02-01 06:38:30,2012-02-01 09:23:30,ID4618,65,0.2027756360832691,0,4.0,0.0,60.0,16,6,complete,2,43598.5,471.76666666666665,398.5,142.51666666666668,"{'Part_Desc_': 'Piston', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 14.999999999999998}",regular
Case21,Turning & Milling,2012-01-29 12:23:07,2012-01-31 22:01:05,2012-02-01 09:38:05,ID4932,80,0.6491904394757132,9,25.0,0.0,135.0,9,15,complete,1,39798.833333333336,8515.15,918.8333333333334,135.95,"{'Part_Desc_': 'Punch Plate', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 151.0}",deviant
47_CF,Final Inspection Q.C.,2012-01-30 21:05:12,2012-02-01 07:50:42,2012-02-01 10:23:39,ID4287,66,0.2027756360832691,9,1.0,0.0,120.00000576000001,14,4,complete,1,42001.53333333333,2395.1666666666665,241.53333333333333,152.95,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
76_CF,Lapping,2012-01-31 08:28:11,2012-02-01 08:20:54,2012-02-01 10:55:14,ID0998,66,0.12336160370084812,10,1.0,0.0,120.00000576000001,13,13,complete,1,42580.86666666667,2217.7833333333333,820.8666666666667,154.33333333333334,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case78,Turning & Milling,2012-02-01 02:13:18,2012-02-01 09:22:32,2012-02-01 11:22:32,ID4167,65,0.6491904394757132,0,26.000000000000004,0.0,304.0,17,9,complete,2,43762.53333333333,890.2333333333333,562.5333333333333,144.5,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 230.0}",regular
Case34,Round Grinding,2012-02-01 01:54:14,2012-02-01 08:39:12,2012-02-01 12:10:12,ID4528,65,0.4379336931380108,0,10.999999999999998,0.0,240.0,19,8,complete,2,43719.2,515.9666666666667,519.2,174.88333333333333,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",deviant
Case91,Laser Marking,2012-01-31 14:16:43,2012-02-01 10:55:14,2012-02-01 12:10:14,ID0998,66,0.06090979182729375,9,337.0,0.0,60.00000000000001,16,20,complete,1,42988.86666666667,373.15,1228.8666666666666,173.63333333333333,"{'Part_Desc_': 'Hinge', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 350.0}",regular
Case38,Lapping,2012-02-01 03:04:49,2012-02-01 11:30:12,2012-02-01 12:45:12,ID4882,65,0.12336160370084812,0,1.0,0.0,278.0,14,11,complete,2,43890.2,1963.3833333333334,690.2,136.85,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 53.0}",deviant
Case62,Final Inspection Q.C.,2012-02-01 04:34:15,2012-02-01 11:40:30,2012-02-01 12:46:30,ID4618,65,0.2027756360832691,0,9.0,0.0,66.00000000000001,16,11,complete,2,43900.5,486.25,700.5,148.5,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 9.0}",deviant
Case28,Turning & Milling Q.C.,2012-02-01 04:53:30,2012-02-01 12:46:30,2012-02-01 13:06:30,ID4618,65,0.17424826522744796,0,1.0,0.0,20.0,16,11,complete,2,43905.96666666667,591.4666666666667,705.9666666666667,142.48333333333332,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 250.0}",regular
34_CF,Round Grinding,2012-01-30 20:08:51,2012-02-01 10:23:39,2012-02-01 13:07:12,ID4287,66,0.4379336931380108,10,1.0,0.0,120.00000576000001,16,4,complete,1,42030.7,660.9166666666666,270.7,163.55,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case67,Turning & Milling,2012-01-29 11:07:32,2012-02-01 09:38:05,2012-02-01 14:26:05,ID4932,80,0.6491904394757132,8,2.0,0.0,75.0,13,16,complete,1,39873.15,545.8833333333333,993.15,124.73333333333333,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 150.0}",deviant
85_CF,Lapping,2012-01-31 16:34:54,2012-02-01 12:10:14,2012-02-01 14:33:31,ID0998,66,0.12336160370084812,9,1.0,0.0,120.00000576000001,13,22,complete,1,43101.71666666667,2512.2166666666667,1341.7166666666667,143.28333333333333,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case21,Turning & Milling Q.C.,2012-02-01 09:38:05,2012-02-01 13:34:50,2012-02-01 14:38:50,ID4618,63,0.17424826522744796,0,25.0,0.0,135.0,10,13,complete,2,44014.833333333336,4216.0,814.8333333333334,130.51666666666668,"{'Part_Desc_': 'Punch Plate', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 151.0}",deviant
53_CF,Final Inspection Q.C.,2012-01-30 23:37:49,2012-02-01 13:07:12,2012-02-01 15:36:45,ID4287,66,0.2027756360832691,10,1.0,0.0,120.00000576000001,14,4,complete,1,42048.166666666664,2396.3166666666666,288.1666666666667,149.55,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
68_CF,Turning & Milling,2012-01-29 13:43:45,2012-02-01 14:26:05,2012-02-01 17:02:42,ID4932,79,0.6491904394757132,9,1.0,0.0,186.99998878999997,13,17,complete,1,39905.73333333333,536.2333333333333,1025.7333333333333,156.61666666666667,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 149.999999973}",deviant
Case10,Flat Grinding,2012-01-31 18:02:09,2012-02-01 14:33:31,2012-02-01 17:03:31,ID0998,66,0.02467232074016962,8,100.0,0.0,150.0,20,1,complete,2,43267.55,495.3333333333333,67.55,146.3,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 251.0}",regular
