,trace_id,amount,prefix_1,Unnamed: 0_1,event_nr_1,hour_1,lifecycle:transition_1,month_1,org:resource_1,queue_1,relative_timestamp_from_previous_activity_1,relative_timestamp_from_start_1,start:timestamp_1,time:timestamp_1,timesincecasestart_1,timesincelastevent_1,timesincemidnight_1,weekday_1,prefix_2,Unnamed: 0_2,event_nr_2,hour_2,lifecycle:transition_2,month_2,org:resource_2,queue_2,relative_timestamp_from_previous_activity_2,relative_timestamp_from_start_2,start:timestamp_2,time:timestamp_2,timesincecasestart_2,timesincelastevent_2,timesincemidnight_2,weekday_2,prefix_3,Unnamed: 0_3,event_nr_3,hour_3,lifecycle:transition_3,month_3,org:resource_3,queue_3,relative_timestamp_from_previous_activity_3,relative_timestamp_from_start_3,start:timestamp_3,time:timestamp_3,timesincecasestart_3,timesincelastevent_3,timesincemidnight_3,weekday_3,prefix_4,Unnamed: 0_4,event_nr_4,hour_4,lifecycle:transition_4,month_4,org:resource_4,queue_4,relative_timestamp_from_previous_activity_4,relative_timestamp_from_start_4,start:timestamp_4,time:timestamp_4,timesincecasestart_4,timesincelastevent_4,timesincemidnight_4,weekday_4,prefix_5,Unnamed: 0_5,event_nr_5,hour_5,lifecycle:transition_5,month_5,org:resource_5,queue_5,relative_timestamp_from_previous_activity_5,relative_timestamp_from_start_5,start:timestamp_5,time:timestamp_5,timesincecasestart_5,timesincelastevent_5,timesincemidnight_5,weekday_5,prefix_6,Unnamed: 0_6,event_nr_6,hour_6,lifecycle:transition_6,month_6,org:resource_6,queue_6,relative_timestamp_from_previous_activity_6,relative_timestamp_from_start_6,start:timestamp_6,time:timestamp_6,timesincecasestart_6,timesincelastevent_6,timesincemidnight_6,weekday_6,prefix_7,Unnamed: 0_7,event_nr_7,hour_7,lifecycle:transition_7,month_7,org:resource_7,queue_7,relative_timestamp_from_previous_activity_7,relative_timestamp_from_start_7,start:timestamp_7,time:timestamp_7,timesincecasestart_7,timesincelastevent_7,timesincemidnight_7,weekday_7,prefix_8,Unnamed: 0_8,event_nr_8,hour_8,lifecycle:transition_8,month_8,org:resource_8,queue_8,relative_timestamp_from_previous_activity_8,relative_timestamp_from_start_8,start:timestamp_8,time:timestamp_8,timesincecasestart_8,timesincelastevent_8,timesincemidnight_8,weekday_8,prefix_9,Unnamed: 0_9,event_nr_9,hour_9,lifecycle:transition_9,month_9,org:resource_9,queue_9,relative_timestamp_from_previous_activity_9,relative_timestamp_from_start_9,start:timestamp_9,time:timestamp_9,timesincecasestart_9,timesincelastevent_9,timesincemidnight_9,weekday_9,prefix_10,Unnamed: 0_10,event_nr_10,hour_10,lifecycle:transition_10,month_10,org:resource_10,queue_10,relative_timestamp_from_previous_activity_10,relative_timestamp_from_start_10,start:timestamp_10,time:timestamp_10,timesincecasestart_10,timesincelastevent_10,timesincemidnight_10,weekday_10,prefix_11,Unnamed: 0_11,event_nr_11,hour_11,lifecycle:transition_11,month_11,org:resource_11,queue_11,relative_timestamp_from_previous_activity_11,relative_timestamp_from_start_11,start:timestamp_11,time:timestamp_11,timesincecasestart_11,timesincelastevent_11,timesincemidnight_11,weekday_11,prefix_12,Unnamed: 0_12,event_nr_12,hour_12,lifecycle:transition_12,month_12,org:resource_12,queue_12,relative_timestamp_from_previous_activity_12,relative_timestamp_from_start_12,start:timestamp_12,time:timestamp_12,timesincecasestart_12,timesincelastevent_12,timesincemidnight_12,weekday_12,prefix_13,Unnamed: 0_13,event_nr_13,hour_13,lifecycle:transition_13,month_13,org:resource_13,queue_13,relative_timestamp_from_previous_activity_13,relative_timestamp_from_start_13,start:timestamp_13,time:timestamp_13,timesincecasestart_13,timesincelastevent_13,timesincemidnight_13,weekday_13,prefix_14,Unnamed: 0_14,event_nr_14,hour_14,lifecycle:transition_14,month_14,org:resource_14,queue_14,relative_timestamp_from_previous_activity_14,relative_timestamp_from_start_14,start:timestamp_14,time:timestamp_14,timesincecasestart_14,timesincelastevent_14,timesincemidnight_14,weekday_14,prefix_15,Unnamed: 0_15,event_nr_15,hour_15,lifecycle:transition_15,month_15,org:resource_15,queue_15,relative_timestamp_from_previous_activity_15,relative_timestamp_from_start_15,start:timestamp_15,time:timestamp_15,timesincecasestart_15,timesincelastevent_15,timesincemidnight_15,weekday_15,prefix_16,Unnamed: 0_16,event_nr_16,hour_16,lifecycle:transition_16,month_16,org:resource_16,queue_16,relative_timestamp_from_previous_activity_16,relative_timestamp_from_start_16,start:timestamp_16,time:timestamp_16,timesincecasestart_16,timesincelastevent_16,timesincemidnight_16,weekday_16,prefix_17,Unnamed: 0_17,event_nr_17,hour_17,lifecycle:transition_17,month_17,org:resource_17,queue_17,relative_timestamp_from_previous_activity_17,relative_timestamp_from_start_17,start:timestamp_17,time:timestamp_17,timesincecasestart_17,timesincelastevent_17,timesincemidnight_17,weekday_17,prefix_18,Unnamed: 0_18,event_nr_18,hour_18,lifecycle:transition_18,month_18,org:resource_18,queue_18,relative_timestamp_from_previous_activity_18,relative_timestamp_from_start_18,start:timestamp_18,time:timestamp_18,timesincecasestart_18,timesincelastevent_18,timesincemidnight_18,weekday_18,prefix_19,Unnamed: 0_19,event_nr_19,hour_19,lifecycle:transition_19,month_19,org:resource_19,queue_19,relative_timestamp_from_previous_activity_19,relative_timestamp_from_start_19,start:timestamp_19,time:timestamp_19,timesincecasestart_19,timesincelastevent_19,timesincemidnight_19,weekday_19,prefix_20,Unnamed: 0_20,event_nr_20,hour_20,lifecycle:transition_20,month_20,org:resource_20,queue_20,relative_timestamp_from_previous_activity_20,relative_timestamp_from_start_20,start:timestamp_20,time:timestamp_20,timesincecasestart_20,timesincelastevent_20,timesincemidnight_20,weekday_20,label
10,GEN10,23390.099609375,A_SUBMITTED,,,,,,E,,,123023.890625,,1665392694.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,123023.890625,,1665399457.0,,,,,W_Assess_fraud,,,,,,A,,,123023.890625,,1665554571.0,,,,,A_PREACCEPTED,,,,,,E,,,123023.890625,,1665567700.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,123023.890625,,1665733099.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,123023.890625,,1665906566.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,123023.890625,,1666054755.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,123023.890625,,1666213194.9999998,,,,,W_Complete_preaccepted_appl,,,,,,A,,,123023.890625,,1666351752.0,,,,,A_ACCEPTED,,,,,,D,,,123023.890625,,1666355855.0,,,,,A_FINALIZED,,,,,,E,,,123023.890625,,1666360930.0,,,,,O_SELECTED,,,,,,C,,,123023.890625,,1666364994.0,,,,,O_CREATED,,,,,,C,,,123023.890625,,1666372196.0000002,,,,,O_SENT,,,,,,C,,,123023.890625,,1666379215.0,,,,,W_Call_after_offer,,,,,,A,,,123023.890625,,1666526327.0,,,,,O_SENT_BACK,,,,,,A,,,123023.890625,,1666736866.0,,,,,W_Assess_application,,,,,,A,,,123023.890625,,1666936138.0,,,,,W_Call_after_offer,,,,,,A,,,123023.890625,,1667116168.0,,,,,O_SELECTED,,,,,,C,,,123023.890625,,1667299669.0,,,,,O_CREATED,,,,,,C,,,123023.890625,,1667460785.0,,,,,deviant
11,GEN11,17896.91015625,A_SUBMITTED,,,,,,E,,,130501.34375,,1665841341.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,130501.34375,,1665849967.0,,,,,W_Assess_fraud,,,,,,A,,,130501.34375,,1666034572.0,,,,,A_PREACCEPTED,,,,,,E,,,130501.34375,,1666054177.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,130501.34375,,1666246699.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,130501.34375,,1666450448.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,130501.34375,,1666678631.0,,,,,A_ACCEPTED,,,,,,D,,,130501.34375,,1666696317.0,,,,,A_FINALIZED,,,,,,E,,,130501.34375,,1666702799.0,,,,,O_SELECTED,,,,,,C,,,130501.34375,,1666707307.0,,,,,O_CREATED,,,,,,C,,,130501.34375,,1666711295.0,,,,,O_SENT,,,,,,C,,,130501.34375,,1666717484.0,,,,,W_Call_after_offer,,,,,,A,,,130501.34375,,1666920308.0,,,,,W_Call_after_offer,,,,,,A,,,130501.34375,,1667116758.0,,,,,W_Assess_application,,,,,,C,,,130501.34375,,1667246913.0,,,,,W_Assess_application,,,,,,A,,,130501.34375,,1667355017.0,,,,,O_SELECTED,,,,,,C,,,130501.34375,,1667448835.0,,,,,O_CREATED,,,,,,C,,,130501.34375,,1667532875.0,,,,,O_SENT,,,,,,C,,,130501.34375,,1667594154.0,,,,,O_SELECTED,,,,,,C,,,130501.34375,,1667623838.0,,,,,deviant
12,GEN12,15325.806640625,A_SUBMITTED,,,,,,E,,,105360.921875,,1664336888.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,105360.921875,,1664341081.0,,,,,W_Assess_fraud,,,,,,A,,,105360.921875,,1664446457.9999998,,,,,A_PREACCEPTED,,,,,,E,,,105360.921875,,1664446458.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,105360.921875,,1664537339.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,105360.921875,,1664638223.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,105360.921875,,1664718478.0,,,,,A_ACCEPTED,,,,,,E,,,105360.921875,,1664718478.0,,,,,A_FINALIZED,,,,,,E,,,105360.921875,,1664725274.0,,,,,O_SELECTED,,,,,,C,,,105360.921875,,1664731892.0,,,,,O_CREATED,,,,,,C,,,105360.921875,,1664739103.0,,,,,O_SENT,,,,,,C,,,105360.921875,,1664752990.0,,,,,W_Call_after_offer,,,,,,A,,,105360.921875,,1664836062.0,,,,,W_Call_after_offer,,,,,,A,,,105360.921875,,1664960785.9999998,,,,,W_Call_after_offer,,,,,,A,,,105360.921875,,1665085825.0,,,,,O_SENT_BACK,,,,,,A,,,105360.921875,,1665171284.0,,,,,W_Assess_application,,,,,,A,,,105360.921875,,1665229481.0,,,,,W_Assess_application,,,,,,A,,,105360.921875,,1665285064.0,,,,,W_Assess_application,,,,,,A,,,105360.921875,,1665366269.0,,,,,W_Assess_application,,,,,,A,,,105360.921875,,1665470319.9999998,,,,,deviant
13,GEN13,20981.939453125,A_SUBMITTED,,,,,,D,,,98339.640625,,1663911639.0,,,,,A_PARTLYSUBMITTED,,,,,,D,,,98339.640625,,1663916397.0,,,,,W_Assess_fraud,,,,,,A,,,98339.640625,,1664069310.0,,,,,A_PREACCEPTED,,,,,,D,,,98339.640625,,1664078051.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,98339.640625,,1664238351.0,,,,,A_ACCEPTED,,,,,,D,,,98339.640625,,1664242099.0,,,,,A_FINALIZED,,,,,,D,,,98339.640625,,1664243880.0,,,,,O_SELECTED,,,,,,C,,,98339.640625,,1664248376.9999998,,,,,O_CREATED,,,,,,C,,,98339.640625,,1664255408.0,,,,,O_SENT,,,,,,C,,,98339.640625,,1664263906.0000002,,,,,O_SELECTED,,,,,,C,,,98339.640625,,1664326691.0,,,,,O_CREATED,,,,,,C,,,98339.640625,,1664370904.0,,,,,O_SENT,,,,,,C,,,98339.640625,,1664389595.0,,,,,W_Call_after_offer,,,,,,A,,,98339.640625,,1664470292.9999998,,,,,W_Call_after_offer,,,,,,A,,,98339.640625,,1664573873.0,,,,,W_Call_after_offer,,,,,,A,,,98339.640625,,1664757393.0,,,,,O_SENT_BACK,,,,,,A,,,98339.640625,,1664872253.0,,,,,W_Assess_application,,,,,,A,,,98339.640625,,1665041204.0,,,,,W_Assess_application,,,,,,A,,,98339.640625,,1665203520.0,,,,,O_ACCEPTED,,,,,,C,,,98339.640625,,1665236642.0,,,,,deviant
14,GEN14,22376.759765625,A_SUBMITTED,,,,,,E,,,128602.3359375,,1665727401.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,128602.3359375,,1665735674.0,,,,,W_Assess_fraud,,,,,,A,,,128602.3359375,,1665946370.0,,,,,A_PREACCEPTED,,,,,,E,,,128602.3359375,,1665954207.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,128602.3359375,,1666184975.0,,,,,A_ACCEPTED,,,,,,E,,,128602.3359375,,1666198010.0,,,,,A_FINALIZED,,,,,,E,,,128602.3359375,,1666202570.9999998,,,,,O_SELECTED,,,,,,C,,,128602.3359375,,1666215116.0,,,,,O_CREATED,,,,,,C,,,128602.3359375,,1666223343.0,,,,,O_SENT,,,,,,C,,,128602.3359375,,1666231409.0,,,,,W_Call_after_offer,,,,,,A,,,128602.3359375,,1666457392.0,,,,,W_Call_after_offer,,,,,,A,,,128602.3359375,,1666641555.0,,,,,W_Call_after_offer,,,,,,A,,,128602.3359375,,1666811631.0,,,,,W_Call_after_offer,,,,,,A,,,128602.3359375,,1666974726.9999998,,,,,W_Call_after_offer,,,,,,A,,,128602.3359375,,1667115894.0,,,,,W_Call_after_offer,,,,,,A,,,128602.3359375,,1667274172.0,,,,,W_Call_after_offer,,,,,,A,,,128602.3359375,,1667419332.0,,,,,W_Call_after_offer,,,,,,A,,,128602.3359375,,1667474926.0,,,,,W_Call_after_offer,,,,,,C,,,128602.3359375,,1667477536.0,,,,,W_Call_after_offer,,,,,,C,,,128602.3359375,,1667488561.0,,,,,deviant
15,GEN15,26857.41015625,A_SUBMITTED,,,,,,E,,,106746.4765625,,1664416071.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,106746.4765625,,1664420874.0,,,,,W_Assess_fraud,,,,,,A,,,106746.4765625,,1664606815.0,,,,,A_PREACCEPTED,,,,,,E,,,106746.4765625,,1664617137.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106746.4765625,,1664807837.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106746.4765625,,1664994114.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106746.4765625,,1665211290.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106746.4765625,,1665435388.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106746.4765625,,1665654686.9999998,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106746.4765625,,1665885800.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106746.4765625,,1666132294.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106746.4765625,,1666409494.0,,,,,A_ACCEPTED,,,,,,E,,,106746.4765625,,1666415737.0,,,,,A_FINALIZED,,,,,,E,,,106746.4765625,,1666415737.0,,,,,O_SELECTED,,,,,,C,,,106746.4765625,,1666420273.0,,,,,O_CREATED,,,,,,C,,,106746.4765625,,1666430657.0,,,,,O_SENT,,,,,,C,,,106746.4765625,,1666476603.0,,,,,W_Call_after_offer,,,,,,A,,,106746.4765625,,1666656564.0,,,,,W_Call_after_offer,,,,,,A,,,106746.4765625,,1666816203.0,,,,,W_Call_after_offer,,,,,,A,,,106746.4765625,,1666990460.0000002,,,,,deviant
16,GEN16,22179.382812500004,A_SUBMITTED,,,,,,E,,,128488.1953125,,1665724811.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,128488.1953125,,1665730618.0,,,,,W_Assess_fraud,,,,,,A,,,128488.1953125,,1665922630.0,,,,,A_PREACCEPTED,,,,,,D,,,128488.1953125,,1665955736.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,128488.1953125,,1666149916.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,128488.1953125,,1666367675.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,128488.1953125,,1666535031.0,,,,,A_ACCEPTED,,,,,,E,,,128488.1953125,,1666538534.0,,,,,A_FINALIZED,,,,,,E,,,128488.1953125,,1666543492.0000002,,,,,O_SELECTED,,,,,,C,,,128488.1953125,,1666550237.0,,,,,O_CREATED,,,,,,C,,,128488.1953125,,1666557216.0,,,,,O_SENT,,,,,,C,,,128488.1953125,,1666607860.0,,,,,W_Call_after_offer,,,,,,A,,,128488.1953125,,1666816850.0,,,,,W_Call_after_offer,,,,,,A,,,128488.1953125,,1667014520.0,,,,,W_Assess_application,,,,,,A,,,128488.1953125,,1667074113.0000002,,,,,W_Assess_application,,,,,,A,,,128488.1953125,,1667103356.0,,,,,O_SENT,,,,,,C,,,128488.1953125,,1667151533.0,,,,,O_SELECTED,,,,,,C,,,128488.1953125,,1667218872.9999998,,,,,O_CREATED,,,,,,C,,,128488.1953125,,1667306314.0,,,,,O_SENT,,,,,,C,,,128488.1953125,,1667407069.9999998,,,,,deviant
17,GEN17,26656.373046875,A_SUBMITTED,,,,,,E,,,98344.2265625,,1663913935.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,98344.2265625,,1663918924.0,,,,,W_Assess_fraud,,,,,,A,,,98344.2265625,,1664113457.0,,,,,A_PREACCEPTED,,,,,,E,,,98344.2265625,,1664142709.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,98344.2265625,,1664349100.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,98344.2265625,,1664553328.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,98344.2265625,,1664770523.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,98344.2265625,,1664969650.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,98344.2265625,,1665131385.0,,,,,A_ACCEPTED,,,,,,E,,,98344.2265625,,1665142056.0,,,,,A_FINALIZED,,,,,,E,,,98344.2265625,,1665142373.0,,,,,O_SELECTED,,,,,,C,,,98344.2265625,,1665147195.0,,,,,O_CREATED,,,,,,C,,,98344.2265625,,1665155173.0,,,,,O_SENT,,,,,,C,,,98344.2265625,,1665168237.0,,,,,W_Call_after_offer,,,,,,A,,,98344.2265625,,1665424085.0,,,,,W_Call_after_offer,,,,,,A,,,98344.2265625,,1665621818.0,,,,,W_Call_after_offer,,,,,,A,,,98344.2265625,,1665785980.9999998,,,,,W_Call_after_offer,,,,,,A,,,98344.2265625,,1666028170.0,,,,,W_Assess_application,,,,,,A,,,98344.2265625,,1666232971.0,,,,,W_Assess_application,,,,,,A,,,98344.2265625,,1666384710.0000002,,,,,deviant
18,GEN18,21748.578125,A_SUBMITTED,,,,,,D,,,119036.09375,,1665153531.0,,,,,A_PARTLYSUBMITTED,,,,,,D,,,119036.09375,,1665157358.0,,,,,W_Assess_fraud,,,,,,A,,,119036.09375,,1665327290.0,,,,,A_PREACCEPTED,,,,,,D,,,119036.09375,,1665335692.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,119036.09375,,1665493060.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,119036.09375,,1665664845.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,119036.09375,,1665844142.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,119036.09375,,1666036467.0,,,,,A_ACCEPTED,,,,,,D,,,119036.09375,,1666093997.0,,,,,A_FINALIZED,,,,,,D,,,119036.09375,,1666113881.0,,,,,O_SELECTED,,,,,,C,,,119036.09375,,1666131750.0,,,,,O_CREATED,,,,,,C,,,119036.09375,,1666131750.0,,,,,O_SENT,,,,,,C,,,119036.09375,,1666131750.0,,,,,W_Call_after_offer,,,,,,A,,,119036.09375,,1666168954.0,,,,,O_SENT_BACK,,,,,,C,,,119036.09375,,1666199651.0000002,,,,,W_Assess_application,,,,,,A,,,119036.09375,,1666269056.0,,,,,W_Assess_application,,,,,,A,,,119036.09375,,1666375385.0,,,,,W_Assess_application,,,,,,A,,,119036.09375,,1666533323.0000002,,,,,W_Call_missing_information,,,,,,A,,,119036.09375,,1666718192.0,,,,,W_Call_missing_information,,,,,,A,,,119036.09375,,1666895387.0,,,,,deviant
19,GEN19,20373.673828125,A_SUBMITTED,,,,,,E,,,100429.3671875,,1664037023.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,100429.3671875,,1664039164.0,,,,,W_Assess_fraud,,,,,,A,,,100429.3671875,,1664199807.0,,,,,A_PREACCEPTED,,,,,,E,,,100429.3671875,,1664217553.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,100429.3671875,,1664362197.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,100429.3671875,,1664493143.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,100429.3671875,,1664610898.0,,,,,A_ACCEPTED,,,,,,E,,,100429.3671875,,1664618248.0000002,,,,,A_FINALIZED,,,,,,E,,,100429.3671875,,1664620654.0,,,,,O_SELECTED,,,,,,C,,,100429.3671875,,1664626886.0,,,,,O_CREATED,,,,,,C,,,100429.3671875,,1664635787.0000002,,,,,O_SENT,,,,,,C,,,100429.3671875,,1664644638.0,,,,,W_Call_after_offer,,,,,,A,,,100429.3671875,,1664742426.0,,,,,W_Call_after_offer,,,,,,A,,,100429.3671875,,1664830595.0,,,,,W_Call_after_offer,,,,,,A,,,100429.3671875,,1664872081.0,,,,,W_Call_after_offer,,,,,,A,,,100429.3671875,,1664940855.0,,,,,W_Call_after_offer,,,,,,A,,,100429.3671875,,1665013270.0,,,,,W_Call_after_offer,,,,,,A,,,100429.3671875,,1665070249.0,,,,,O_SENT_BACK,,,,,,C,,,100429.3671875,,1665114544.0,,,,,W_Assess_application,,,,,,A,,,100429.3671875,,1665182284.0,,,,,deviant
20,GEN20,18678.750000000004,A_SUBMITTED,,,,,,E,,,106537.8515625,,1664405818.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,106537.8515625,,1664409282.0,,,,,W_Assess_fraud,,,,,,A,,,106537.8515625,,1664522794.0,,,,,A_PREACCEPTED,,,,,,D,,,106537.8515625,,1664522794.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106537.8515625,,1664597475.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106537.8515625,,1664661970.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106537.8515625,,1664719728.0,,,,,A_ACCEPTED,,,,,,E,,,106537.8515625,,1664719728.0,,,,,A_FINALIZED,,,,,,E,,,106537.8515625,,1664722411.0,,,,,O_SELECTED,,,,,,C,,,106537.8515625,,1664725278.0,,,,,O_CREATED,,,,,,C,,,106537.8515625,,1664730348.0,,,,,O_SENT,,,,,,C,,,106537.8515625,,1664744546.0,,,,,W_Call_after_offer,,,,,,A,,,106537.8515625,,1664840594.0,,,,,W_Call_after_offer,,,,,,A,,,106537.8515625,,1664961582.0,,,,,O_SENT_BACK,,,,,,A,,,106537.8515625,,1665062592.0,,,,,W_Assess_application,,,,,,A,,,106537.8515625,,1665144343.0,,,,,W_Assess_application,,,,,,A,,,106537.8515625,,1665203259.0000002,,,,,W_Assess_application,,,,,,A,,,106537.8515625,,1665273080.0,,,,,W_Assess_application,,,,,,A,,,106537.8515625,,1665376287.0,,,,,W_Assess_application,,,,,,A,,,106537.8515625,,1665516678.0,,,,,deviant
21,GEN21,18071.771484375,A_SUBMITTED,,,,,,E,,,96812.8125,,1663823009.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,96812.8125,,1663826427.0,,,,,W_Assess_fraud,,,,,,A,,,96812.8125,,1663935963.0,,,,,A_PREACCEPTED,,,,,,D,,,96812.8125,,1663935963.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96812.8125,,1664012975.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96812.8125,,1664084191.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96812.8125,,1664142791.0,,,,,A_ACCEPTED,,,,,,E,,,96812.8125,,1664145723.0,,,,,A_FINALIZED,,,,,,E,,,96812.8125,,1664149810.0,,,,,O_SELECTED,,,,,,C,,,96812.8125,,1664156788.0,,,,,O_CREATED,,,,,,C,,,96812.8125,,1664165229.0,,,,,O_SENT,,,,,,C,,,96812.8125,,1664185156.0,,,,,W_Call_after_offer,,,,,,A,,,96812.8125,,1664279147.0,,,,,W_Call_after_offer,,,,,,A,,,96812.8125,,1664420488.0,,,,,W_Call_after_offer,,,,,,A,,,96812.8125,,1664576321.0,,,,,W_Call_after_offer,,,,,,A,,,96812.8125,,1664689297.0,,,,,W_Assess_application,,,,,,A,,,96812.8125,,1664774069.0,,,,,W_Assess_application,,,,,,A,,,96812.8125,,1664869390.0,,,,,W_Assess_application,,,,,,A,,,96812.8125,,1664994379.9999998,,,,,W_Assess_application,,,,,,A,,,96812.8125,,1665147320.0,,,,,deviant
22,GEN22,12220.7255859375,A_SUBMITTED,,,,,,E,,,96559.984375,,1663804860.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,96559.984375,,1663804860.0,,,,,W_Assess_fraud,,,,,,A,,,96559.984375,,1663932078.0,,,,,A_PREACCEPTED,,,,,,E,,,96559.984375,,1663935599.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96559.984375,,1664074771.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96559.984375,,1664179209.0,,,,,A_ACCEPTED,,,,,,E,,,96559.984375,,1664179209.0,,,,,A_FINALIZED,,,,,,E,,,96559.984375,,1664182775.0,,,,,O_SELECTED,,,,,,C,,,96559.984375,,1664191375.0,,,,,O_CREATED,,,,,,C,,,96559.984375,,1664199990.0,,,,,O_SENT,,,,,,C,,,96559.984375,,1664210559.0,,,,,O_SELECTED,,,,,,A,,,96559.984375,,1664235538.0,,,,,O_CREATED,,,,,,C,,,96559.984375,,1664235567.0,,,,,O_SENT,,,,,,C,,,96559.984375,,1664253530.0,,,,,W_Call_after_offer,,,,,,A,,,96559.984375,,1664415789.0,,,,,O_SENT_BACK,,,,,,C,,,96559.984375,,1664429761.0,,,,,W_Assess_application,,,,,,A,,,96559.984375,,1664525250.0,,,,,A_APPROVED,,,,,,D,,,96559.984375,,1664532239.0,,,,,A_REGISTERED,,,,,,D,,,96559.984375,,1664539454.0,,,,,A_ACTIVATED,,,,,,E,,,96559.984375,,1664546872.0,,,,,deviant
23,GEN23,18626.9609375,A_SUBMITTED,,,,,,E,,,103839.9296875,,1664241656.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,103839.9296875,,1664242347.0,,,,,W_Assess_fraud,,,,,,A,,,103839.9296875,,1664409288.0,,,,,A_PREACCEPTED,,,,,,E,,,103839.9296875,,1664430724.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,103839.9296875,,1664597887.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,103839.9296875,,1664744223.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,103839.9296875,,1664867991.0000002,,,,,A_ACCEPTED,,,,,,E,,,103839.9296875,,1664875276.0,,,,,A_FINALIZED,,,,,,E,,,103839.9296875,,1664877584.0,,,,,O_SELECTED,,,,,,C,,,103839.9296875,,1664883929.0,,,,,O_CREATED,,,,,,C,,,103839.9296875,,1664890571.0,,,,,O_SENT,,,,,,C,,,103839.9296875,,1664896583.0,,,,,W_Call_after_offer,,,,,,A,,,103839.9296875,,1664985228.0,,,,,W_Call_after_offer,,,,,,A,,,103839.9296875,,1665065326.0,,,,,W_Call_after_offer,,,,,,A,,,103839.9296875,,1665113046.0,,,,,O_CREATED,,,,,,C,,,103839.9296875,,1665159598.0,,,,,W_Call_after_offer,,,,,,C,,,103839.9296875,,1665236748.0,,,,,W_Call_after_offer,,,,,,A,,,103839.9296875,,1665312890.0,,,,,O_SENT_BACK,,,,,,A,,,103839.9296875,,1665348604.9999998,,,,,W_Assess_application,,,,,,A,,,103839.9296875,,1665423415.0,,,,,deviant
