Case ID;concept:name;Resource;start:timestamp;time:timestamp;label;lifecycle:transition;Activity
121202;End;End;2016-05-23 11:26:59.000;2016-05-23 11:26:59.000;deviant;complete;End
121206;Start;Start;2016-05-23 10:54:17.000;2016-05-23 10:54:17.000;deviant;complete;Start
121206;Traer informacion estudiante - banner;1860;2016-05-23 10:54:17.000;2016-05-23 10:54:17.000;deviant;complete;Traer informacion estudiante - banner
121206;Radicar Solicitud Homologacion;1860;2016-05-23 10:54:17.000;2016-05-23 10:56:48.000;deviant;complete;Radicar Solicitud Homologacion
121206;Notificacion estudiante cancelacion soli;22475;2016-05-23 14:31:46.000;2016-05-23 14:31:46.000;deviant;complete;Notificacion estudiante cancelacion soli
121206;Cancelar Solicitud;22475;2016-05-23 15:25:24.000;2016-05-23 15:25:24.000;deviant;complete;Cancelar Solicitud
121206;End;End;2016-05-23 15:25:24.000;2016-05-23 15:25:24.000;deviant;complete;End
121251;Start;Start;2016-05-23 11:29:01.000;2016-05-23 11:29:01.000;deviant;complete;Start
121251;Traer informacion estudiante - banner;2408;2016-05-23 11:29:01.000;2016-05-23 11:29:01.000;deviant;complete;Traer informacion estudiante - banner
121251;Radicar Solicitud Homologacion;2408;2016-05-23 11:29:06.000;2016-05-23 11:34:36.000;deviant;complete;Radicar Solicitud Homologacion
121251;Cancelar Solicitud;22404;2016-05-23 21:34:36.000;2016-05-23 21:34:36.000;deviant;complete;Cancelar Solicitud
121251;Notificacion estudiante cancelacion soli;22404;2016-05-24 05:59:59.000;2016-05-24 05:59:59.000;deviant;complete;Notificacion estudiante cancelacion soli
121251;End;End;2016-05-24 05:59:59.000;2016-05-24 05:59:59.000;deviant;complete;End
121258;Start;Start;2016-05-23 17:03:08.000;2016-05-23 17:03:08.000;deviant;complete;Start
121258;Traer informacion estudiante - banner;22437;2016-05-23 17:03:08.000;2016-05-23 17:03:08.000;deviant;complete;Traer informacion estudiante - banner
121258;Radicar Solicitud Homologacion;22437;2016-05-23 17:03:09.000;2016-05-23 17:03:35.000;deviant;complete;Radicar Solicitud Homologacion
121258;Validar solicitud;677;2016-05-23 17:29:25.000;2016-05-23 17:34:55.000;deviant;complete;Validar solicitud
121258;Homologacion por grupo de cursos;3445;2016-05-24 14:12:55.000;2016-05-24 15:42:21.000;deviant;complete;Homologacion por grupo de cursos
121258;End;End;2016-05-24 15:42:21.000;2016-05-24 15:42:21.000;deviant;complete;End
121259;Start;Start;2016-05-23 17:27:08.000;2016-05-23 17:27:08.000;deviant;complete;Start
121259;Traer informacion estudiante - banner;11799;2016-05-23 17:27:08.000;2016-05-23 17:27:08.000;deviant;complete;Traer informacion estudiante - banner
121259;Radicar Solicitud Homologacion;11799;2016-05-23 17:27:11.000;2016-05-23 17:27:36.000;deviant;complete;Radicar Solicitud Homologacion
121259;Validar solicitud;19019;2016-05-23 17:52:16.000;2016-05-23 17:54:29.000;deviant;complete;Validar solicitud
121259;Homologacion por grupo de cursos;1007;2016-05-24 10:05:52.000;2016-05-24 11:22:06.000;deviant;complete;Homologacion por grupo de cursos
121259;End;End;2016-05-24 11:22:06.000;2016-05-24 11:22:06.000;deviant;complete;End
121260;Start;Start;2016-05-23 16:45:13.000;2016-05-23 16:45:13.000;deviant;complete;Start
121260;Validar solicitud;659;2016-05-23 16:45:13.000;2016-05-23 16:55:27.000;deviant;complete;Validar solicitud
121260;Traer informacion estudiante - banner;22962;2016-05-23 18:01:51.000;2016-05-23 18:01:51.000;deviant;complete;Traer informacion estudiante - banner
121260;Radicar Solicitud Homologacion;22962;2016-05-23 18:01:52.000;2016-05-23 18:01:52.000;deviant;complete;Radicar Solicitud Homologacion
121260;Homologacion por grupo de cursos;659;2016-05-25 06:42:28.000;2016-05-25 09:26:28.000;deviant;complete;Homologacion por grupo de cursos
121260;End;End;2016-05-25 09:26:28.000;2016-05-25 09:26:28.000;deviant;complete;End
121401;Start;Start;2016-05-23 19:13:29.000;2016-05-23 19:13:29.000;deviant;complete;Start
121401;Traer informacion estudiante - banner;8973;2016-05-23 19:13:29.000;2016-05-23 19:13:29.000;deviant;complete;Traer informacion estudiante - banner
121401;Radicar Solicitud Homologacion;8973;2016-05-23 19:13:33.000;2016-05-23 19:13:33.000;deviant;complete;Radicar Solicitud Homologacion
121401;Validar solicitud;920;2016-05-23 19:21:45.000;2016-05-23 19:33:45.000;deviant;complete;Validar solicitud
121401;Homologacion por grupo de cursos;8973;2016-05-25 13:33:02.000;2016-05-25 13:41:02.000;deviant;complete;Homologacion por grupo de cursos
121401;End;End;2016-05-25 13:41:02.000;2016-05-25 13:41:02.000;deviant;complete;End
121406;Start;Start;2016-05-23 19:58:21.000;2016-05-23 19:58:21.000;deviant;complete;Start
121406;Traer informacion estudiante - banner;10176;2016-05-23 19:58:21.000;2016-05-23 19:58:21.000;deviant;complete;Traer informacion estudiante - banner
121406;Radicar Solicitud Homologacion;10176;2016-05-23 19:58:22.000;2016-05-23 19:58:22.000;deviant;complete;Radicar Solicitud Homologacion
121406;Validar solicitud;22475;2016-05-23 20:01:50.000;2016-05-23 20:09:50.000;deviant;complete;Validar solicitud
121406;Homologacion por grupo de cursos;22475;2016-05-25 07:01:26.000;2016-05-25 07:05:26.000;deviant;complete;Homologacion por grupo de cursos
121406;End;End;2016-05-25 07:05:26.000;2016-05-25 07:05:26.000;deviant;complete;End
121451;Start;Start;2016-05-23 21:35:58.000;2016-05-23 21:35:58.000;deviant;complete;Start
121451;Traer informacion estudiante - banner;2408;2016-05-23 21:35:58.000;2016-05-23 21:35:58.000;deviant;complete;Traer informacion estudiante - banner
121451;Radicar Solicitud Homologacion;2408;2016-05-23 21:36:01.000;2016-05-23 21:41:42.000;deviant;complete;Radicar Solicitud Homologacion
121451;Validar solicitud;22404;2016-05-24 16:41:57.000;2016-05-24 16:44:15.000;deviant;complete;Validar solicitud
121451;Homologacion por grupo de cursos;22404;2016-05-24 19:59:19.000;2016-05-24 20:13:17.000;deviant;complete;Homologacion por grupo de cursos
121451;End;End;2016-05-24 20:13:17.000;2016-05-24 20:13:17.000;deviant;complete;End
121551;Start;Start;2016-05-24 06:14:45.000;2016-05-24 06:14:45.000;deviant;complete;Start
121551;Traer informacion estudiante - banner;6231;2016-05-24 06:14:45.000;2016-05-24 06:14:45.000;deviant;complete;Traer informacion estudiante - banner
121551;Radicar Solicitud Homologacion;6231;2016-05-24 06:14:49.000;2016-05-24 06:14:49.000;deviant;complete;Radicar Solicitud Homologacion
121551;Cancelar Solicitud;6231;2016-05-24 07:59:45.000;2016-05-24 07:59:45.000;deviant;complete;Cancelar Solicitud
121551;Notificacion estudiante cancelacion soli;6231;2016-05-24 08:04:25.000;2016-05-24 08:04:25.000;deviant;complete;Notificacion estudiante cancelacion soli
121551;End;End;2016-05-24 08:04:25.000;2016-05-24 08:04:25.000;deviant;complete;End
121601;Start;Start;2016-05-24 05:22:19.000;2016-05-24 05:22:19.000;deviant;complete;Start
121601;Traer informacion estudiante - banner;11159;2016-05-24 05:22:19.000;2016-05-24 05:22:19.000;deviant;complete;Traer informacion estudiante - banner
121601;Radicar Solicitud Homologacion;11159;2016-05-24 05:22:23.000;2016-05-24 05:22:23.000;deviant;complete;Radicar Solicitud Homologacion
121601;Notificacion estudiante cancelacion soli;1;2016-06-02 17:24:04.000;2016-06-02 17:24:04.000;deviant;complete;Notificacion estudiante cancelacion soli
121601;End;End;2016-06-02 17:24:04.000;2016-06-02 17:24:04.000;deviant;complete;End
121752;Start;Start;2016-05-24 11:57:21.000;2016-05-24 11:57:21.000;deviant;complete;Start
121752;Traer informacion estudiante - banner;8263;2016-05-24 11:57:21.000;2016-05-24 11:57:21.000;deviant;complete;Traer informacion estudiante - banner
121752;Radicar Solicitud Homologacion;8263;2016-05-24 11:57:22.000;2016-05-24 11:57:48.000;deviant;complete;Radicar Solicitud Homologacion
121752;Cancelar Solicitud;19019;2016-05-24 12:23:54.000;2016-05-24 12:24:30.000;deviant;complete;Cancelar Solicitud
121752;Notificacion estudiante cancelacion soli;19019;2016-05-24 13:37:41.000;2016-05-24 13:37:41.000;deviant;complete;Notificacion estudiante cancelacion soli
121752;End;End;2016-05-24 13:37:41.000;2016-05-24 13:37:41.000;deviant;complete;End
121755;Start;Start;2016-05-24 12:58:11.000;2016-05-24 12:58:11.000;deviant;complete;Start
121755;Traer informacion estudiante - banner;7039;2016-05-24 12:58:11.000;2016-05-24 12:58:11.000;deviant;complete;Traer informacion estudiante - banner
121755;Radicar Solicitud Homologacion;7039;2016-05-24 12:58:12.000;2016-05-24 12:58:13.000;deviant;complete;Radicar Solicitud Homologacion
121755;Cancelar Solicitud;241;2016-05-24 13:11:20.000;2016-05-24 14:39:20.000;deviant;complete;Cancelar Solicitud
121755;Notificacion estudiante cancelacion soli;241;2016-06-10 14:51:58.000;2016-06-10 14:51:58.000;deviant;complete;Notificacion estudiante cancelacion soli
121755;End;End;2016-06-10 14:51:58.000;2016-06-10 14:51:58.000;deviant;complete;End
121852;Start;Start;2016-05-24 15:34:32.000;2016-05-24 15:34:32.000;deviant;complete;Start
121852;Traer informacion estudiante - banner;26359;2016-05-24 15:34:32.000;2016-05-24 15:34:32.000;deviant;complete;Traer informacion estudiante - banner
121852;Radicar Solicitud Homologacion;26359;2016-05-24 15:34:35.000;2016-05-24 16:03:21.000;deviant;complete;Radicar Solicitud Homologacion
121852;Validar solicitud;2292;2016-05-31 10:20:40.000;2016-05-31 10:25:49.000;deviant;complete;Validar solicitud
121852;Homologacion por grupo de cursos;7387;2016-05-31 17:30:19.000;2016-05-31 17:41:24.000;deviant;complete;Homologacion por grupo de cursos
121852;End;End;2016-05-31 17:41:24.000;2016-05-31 17:41:24.000;deviant;complete;End
122001;Start;Start;2016-05-25 07:45:17.000;2016-05-25 07:45:17.000;deviant;complete;Start
122001;Traer informacion estudiante - banner;11314;2016-05-25 07:45:17.000;2016-05-25 07:45:17.000;deviant;complete;Traer informacion estudiante - banner
122001;Radicar Solicitud Homologacion;11314;2016-05-25 07:45:20.000;2016-05-25 07:45:20.000;deviant;complete;Radicar Solicitud Homologacion
122001;Cancelar Solicitud;11314;2016-05-25 07:50:46.000;2016-05-25 07:56:39.000;deviant;complete;Cancelar Solicitud
122001;Validar solicitud;6400;2016-05-25 07:50:46.000;2016-05-25 07:50:46.000;deviant;complete;Validar solicitud
122001;Notificacion estudiante cancelacion soli;11314;2016-05-25 16:53:24.000;2016-05-25 16:53:24.000;deviant;complete;Notificacion estudiante cancelacion soli
122001;End;End;2016-05-25 16:53:24.000;2016-05-25 16:53:24.000;deviant;complete;End
122052;Start;Start;2016-05-25 10:54:07.000;2016-05-25 10:54:07.000;deviant;complete;Start
122052;Traer informacion estudiante - banner;7039;2016-05-25 10:54:07.000;2016-05-25 10:54:07.000;deviant;complete;Traer informacion estudiante - banner
122052;Radicar Solicitud Homologacion;7039;2016-05-25 10:54:08.000;2016-05-25 10:54:19.000;deviant;complete;Radicar Solicitud Homologacion
122052;Cancelar Solicitud;241;2016-05-25 11:05:21.000;2016-05-25 12:27:15.000;deviant;complete;Cancelar Solicitud
122052;Notificacion estudiante cancelacion soli;241;2016-06-10 14:52:26.000;2016-06-10 14:52:26.000;deviant;complete;Notificacion estudiante cancelacion soli
122052;End;End;2016-06-10 14:52:26.000;2016-06-10 14:52:26.000;deviant;complete;End
122054;Start;Start;2016-05-25 13:24:54.000;2016-05-25 13:24:54.000;deviant;complete;Start
122054;Traer informacion estudiante - banner;15612;2016-05-25 13:24:54.000;2016-05-25 13:24:54.000;deviant;complete;Traer informacion estudiante - banner
122054;Radicar Solicitud Homologacion;15612;2016-05-25 13:24:55.000;2016-05-25 13:27:19.000;deviant;complete;Radicar Solicitud Homologacion
122054;Cancelar Solicitud;22475;2016-05-25 17:24:49.000;2016-05-25 17:24:53.000;deviant;complete;Cancelar Solicitud
122054;Notificacion estudiante cancelacion soli;22475;2016-05-25 17:29:20.000;2016-05-25 17:29:20.000;deviant;complete;Notificacion estudiante cancelacion soli
122054;End;End;2016-05-25 17:29:20.000;2016-05-25 17:29:20.000;deviant;complete;End
122055;Start;Start;2016-05-25 14:00:03.000;2016-05-25 14:00:03.000;deviant;complete;Start
122055;Traer informacion estudiante - banner;11393;2016-05-25 14:00:03.000;2016-05-25 14:00:03.000;deviant;complete;Traer informacion estudiante - banner
122055;Radicar Solicitud Homologacion;11393;2016-05-25 14:00:04.000;2016-05-25 14:08:33.000;deviant;complete;Radicar Solicitud Homologacion
122055;Validar solicitud;677;2016-05-26 15:29:45.000;2016-05-26 16:26:14.000;deviant;complete;Validar solicitud
122055;Homologacion por grupo de cursos;677;2016-06-08 15:59:39.000;2016-06-08 18:02:42.000;deviant;complete;Homologacion por grupo de cursos
122055;End;End;2016-06-08 18:02:42.000;2016-06-08 18:02:42.000;deviant;complete;End
122102;Start;Start;2016-05-25 12:43:07.000;2016-05-25 12:43:07.000;deviant;complete;Start
122102;Traer informacion estudiante - banner;8475;2016-05-25 12:43:07.000;2016-05-25 12:43:07.000;deviant;complete;Traer informacion estudiante - banner
122102;Radicar Solicitud Homologacion;8475;2016-05-25 12:43:09.000;2016-05-25 12:43:12.000;deviant;complete;Radicar Solicitud Homologacion
122102;Validar solicitud;1646;2016-05-25 12:46:37.000;2016-05-25 13:19:05.000;deviant;complete;Validar solicitud
122102;Homologacion por grupo de cursos;12535;2016-06-01 15:14:50.000;2016-06-01 17:57:50.000;deviant;complete;Homologacion por grupo de cursos
122102;End;End;2016-06-01 17:57:50.000;2016-06-01 17:57:50.000;deviant;complete;End
122154;Start;Start;2016-05-25 17:31:11.000;2016-05-25 17:31:11.000;deviant;complete;Start
122154;Traer informacion estudiante - banner;15612;2016-05-25 17:31:11.000;2016-05-25 17:31:11.000;deviant;complete;Traer informacion estudiante - banner
122154;Radicar Solicitud Homologacion;15612;2016-05-25 17:31:13.000;2016-05-25 17:31:17.000;deviant;complete;Radicar Solicitud Homologacion
122154;Cancelar Solicitud;22475;2016-05-25 17:35:51.000;2016-05-25 17:35:52.000;deviant;complete;Cancelar Solicitud
122154;Notificacion estudiante cancelacion soli;22475;2016-05-25 17:37:14.000;2016-05-25 17:37:14.000;deviant;complete;Notificacion estudiante cancelacion soli
122154;End;End;2016-05-25 17:37:14.000;2016-05-25 17:37:14.000;deviant;complete;End
122155;Start;Start;2016-05-25 18:10:13.000;2016-05-25 18:10:13.000;deviant;complete;Start
122155;Traer informacion estudiante - banner;15612;2016-05-25 18:10:13.000;2016-05-25 18:10:13.000;deviant;complete;Traer informacion estudiante - banner
122155;Radicar Solicitud Homologacion;15612;2016-05-25 18:10:14.000;2016-05-25 18:43:03.000;deviant;complete;Radicar Solicitud Homologacion
122155;Validar solicitud;22475;2016-06-02 08:06:33.000;2016-06-02 08:08:23.000;deviant;complete;Validar solicitud
122155;Homologacion por grupo de cursos;22475;2016-06-02 10:50:10.000;2016-06-02 11:48:19.000;deviant;complete;Homologacion por grupo de cursos
122155;End;End;2016-06-02 11:48:19.000;2016-06-02 11:48:19.000;deviant;complete;End
122252;Start;Start;2016-05-26 09:41:54.000;2016-05-26 09:41:54.000;deviant;complete;Start
122252;Traer informacion estudiante - banner;4913;2016-05-26 09:41:54.000;2016-05-26 09:41:54.000;deviant;complete;Traer informacion estudiante - banner
122252;Radicar Solicitud Homologacion;4913;2016-05-26 09:41:57.000;2016-05-26 09:42:28.000;deviant;complete;Radicar Solicitud Homologacion
122252;Cancelar Solicitud;19019;2016-05-26 10:13:37.000;2016-05-26 10:17:40.000;deviant;complete;Cancelar Solicitud
122252;Notificacion estudiante cancelacion soli;19019;2016-05-26 16:16:58.000;2016-05-26 16:16:58.000;deviant;complete;Notificacion estudiante cancelacion soli
122252;End;End;2016-05-26 16:16:58.000;2016-05-26 16:16:58.000;deviant;complete;End
122304;Start;Start;2016-05-26 09:40:02.000;2016-05-26 09:40:02.000;deviant;complete;Start
122304;Traer informacion estudiante - banner;6625;2016-05-26 09:40:02.000;2016-05-26 09:40:02.000;deviant;complete;Traer informacion estudiante - banner
122304;Radicar Solicitud Homologacion;6625;2016-05-26 09:40:03.000;2016-05-26 09:40:32.000;deviant;complete;Radicar Solicitud Homologacion
122304;Cancelar Solicitud;1707;2016-05-26 10:09:37.000;2016-05-26 12:08:27.000;deviant;complete;Cancelar Solicitud
122304;Notificacion estudiante cancelacion soli;1707;2016-06-20 08:44:17.000;2016-06-20 08:44:17.000;deviant;complete;Notificacion estudiante cancelacion soli
122304;End;End;2016-06-20 08:44:17.000;2016-06-20 08:44:17.000;deviant;complete;End
122308;Start;Start;2016-05-26 11:45:56.000;2016-05-26 11:45:56.000;deviant;complete;Start
122308;Traer informacion estudiante - banner;6598;2016-05-26 11:45:56.000;2016-05-26 11:45:56.000;deviant;complete;Traer informacion estudiante - banner
122308;Radicar Solicitud Homologacion;6598;2016-05-26 11:45:57.000;2016-05-26 11:46:12.000;deviant;complete;Radicar Solicitud Homologacion
122308;Cancelar Solicitud;6598;2016-05-26 12:01:54.000;2016-05-26 12:02:52.000;deviant;complete;Cancelar Solicitud
122308;Notificacion estudiante cancelacion soli;6598;2016-05-26 14:26:33.000;2016-05-26 14:26:33.000;deviant;complete;Notificacion estudiante cancelacion soli
122308;End;End;2016-05-26 14:26:33.000;2016-05-26 14:26:33.000;deviant;complete;End
122652;Start;Start;2016-05-27 13:38:24.000;2016-05-27 13:38:24.000;deviant;complete;Start
122652;Traer informacion estudiante - banner;19591;2016-05-27 13:38:24.000;2016-05-27 13:38:24.000;deviant;complete;Traer informacion estudiante - banner
122652;Radicar Solicitud Homologacion;19591;2016-05-27 13:38:25.000;2016-05-27 13:55:39.000;deviant;complete;Radicar Solicitud Homologacion
122652;Cancelar Solicitud;186;2016-06-01 16:14:38.000;2016-06-01 17:49:23.000;deviant;complete;Cancelar Solicitud
122652;Notificacion estudiante cancelacion soli;186;2016-06-20 13:16:14.000;2016-06-20 13:16:14.000;deviant;complete;Notificacion estudiante cancelacion soli
122652;End;End;2016-06-20 13:16:14.000;2016-06-20 13:16:14.000;deviant;complete;End
122653;Start;Start;2016-05-27 13:39:11.000;2016-05-27 13:39:11.000;deviant;complete;Start
122653;Traer informacion estudiante - banner;19591;2016-05-27 13:39:11.000;2016-05-27 13:39:11.000;deviant;complete;Traer informacion estudiante - banner
122653;Radicar Solicitud Homologacion;19591;2016-05-27 13:39:12.000;2016-05-27 13:56:59.000;deviant;complete;Radicar Solicitud Homologacion
122653;Cancelar Solicitud;186;2016-06-01 16:47:03.000;2016-06-01 18:21:15.000;deviant;complete;Cancelar Solicitud
122653;Notificacion estudiante cancelacion soli;186;2016-06-20 13:48:49.000;2016-06-20 13:48:49.000;deviant;complete;Notificacion estudiante cancelacion soli
122653;End;End;2016-06-20 13:48:49.000;2016-06-20 13:48:49.000;deviant;complete;End
122702;Start;Start;2016-05-27 16:17:29.000;2016-05-27 16:17:29.000;deviant;complete;Start
122702;Notificacion estudiante cancelacion soli;19019;2016-05-27 16:17:29.000;2016-05-27 16:17:29.000;deviant;complete;Notificacion estudiante cancelacion soli
122702;Traer informacion estudiante - banner;6551;2016-05-27 16:22:34.000;2016-05-27 16:22:34.000;deviant;complete;Traer informacion estudiante - banner
122702;Radicar Solicitud Homologacion;6551;2016-05-27 16:22:35.000;2016-05-27 16:23:02.000;deviant;complete;Radicar Solicitud Homologacion
122702;Cancelar Solicitud;19019;2016-05-27 16:50:28.000;2016-05-27 16:50:28.000;deviant;complete;Cancelar Solicitud
122702;End;End;2016-05-27 16:50:28.000;2016-05-27 16:50:28.000;deviant;complete;End
122757;Start;Start;2016-05-27 18:31:10.000;2016-05-27 18:31:10.000;deviant;complete;Start
122757;Traer informacion estudiante - banner;6551;2016-05-27 18:31:10.000;2016-05-27 18:31:10.000;deviant;complete;Traer informacion estudiante - banner
122757;Radicar Solicitud Homologacion;6551;2016-05-27 18:31:11.000;2016-05-27 18:31:30.000;deviant;complete;Radicar Solicitud Homologacion
122757;Validar solicitud;19019;2016-05-27 18:50:23.000;2016-05-27 18:50:32.000;deviant;complete;Validar solicitud
122757;Homologacion por grupo de cursos;1007;2016-05-31 08:31:18.000;2016-05-31 08:34:21.000;deviant;complete;Homologacion por grupo de cursos
122757;End;End;2016-05-31 08:34:21.000;2016-05-31 08:34:21.000;deviant;complete;End
122951;Start;Start;2016-05-28 13:55:55.000;2016-05-28 13:55:55.000;deviant;complete;Start
122951;Traer informacion estudiante - banner;15315;2016-05-28 13:55:55.000;2016-05-28 13:55:55.000;deviant;complete;Traer informacion estudiante - banner
122951;Radicar Solicitud Homologacion;15315;2016-05-28 13:55:58.000;2016-05-28 13:55:58.000;deviant;complete;Radicar Solicitud Homologacion
122951;Validar solicitud;6694;2016-05-28 14:06:16.000;2016-05-28 14:10:01.000;deviant;complete;Validar solicitud
122951;Cancelar Solicitud;22490;2016-05-28 14:06:17.000;2016-05-28 14:18:39.000;deviant;complete;Cancelar Solicitud
122951;Notificacion estudiante cancelacion soli;22490;2016-06-01 15:22:40.000;2016-06-01 15:22:40.000;deviant;complete;Notificacion estudiante cancelacion soli
122951;End;End;2016-06-01 15:22:40.000;2016-06-01 15:22:40.000;deviant;complete;End
123051;Start;Start;2016-05-28 18:43:07.000;2016-05-28 18:43:07.000;deviant;complete;Start
123051;Traer informacion estudiante - banner;11775;2016-05-28 18:43:07.000;2016-05-28 18:43:07.000;deviant;complete;Traer informacion estudiante - banner
123051;Radicar Solicitud Homologacion;11775;2016-05-28 18:43:11.000;2016-05-28 18:43:11.000;deviant;complete;Radicar Solicitud Homologacion
123051;Validar solicitud;22475;2016-05-28 18:48:08.000;2016-05-28 18:50:11.000;deviant;complete;Validar solicitud
123051;Homologacion por grupo de cursos;22475;2016-05-31 11:03:49.000;2016-05-31 11:37:07.000;deviant;complete;Homologacion por grupo de cursos
123051;End;End;2016-05-31 11:37:07.000;2016-05-31 11:37:07.000;deviant;complete;End
123201;Start;Start;2016-05-29 18:38:23.000;2016-05-29 18:38:23.000;deviant;complete;Start
123201;Traer informacion estudiante - banner;7650;2016-05-29 18:38:23.000;2016-05-29 18:38:23.000;deviant;complete;Traer informacion estudiante - banner
123201;Radicar Solicitud Homologacion;7650;2016-05-29 18:38:28.000;2016-05-29 18:38:28.000;deviant;complete;Radicar Solicitud Homologacion
123201;Cancelar Solicitud;294;2016-05-30 08:43:37.000;2016-05-30 10:58:54.000;deviant;complete;Cancelar Solicitud
123201;Notificacion estudiante cancelacion soli;294;2016-06-23 18:17:58.000;2016-06-23 18:17:58.000;deviant;complete;Notificacion estudiante cancelacion soli
123201;End;End;2016-06-23 18:17:58.000;2016-06-23 18:17:58.000;deviant;complete;End
123351;Start;Start;2016-05-30 14:17:29.000;2016-05-30 14:17:29.000;deviant;complete;Start
123351;Traer informacion estudiante - banner;5972;2016-05-30 14:17:29.000;2016-05-30 14:17:29.000;deviant;complete;Traer informacion estudiante - banner
123351;Radicar Solicitud Homologacion;5972;2016-05-30 14:17:32.000;2016-05-30 14:17:32.000;deviant;complete;Radicar Solicitud Homologacion
123351;Validar solicitud;22404;2016-05-30 14:32:44.000;2016-05-30 14:36:17.000;deviant;complete;Validar solicitud
123351;Homologacion por grupo de cursos;22404;2016-05-31 12:33:49.000;2016-05-31 12:38:15.000;deviant;complete;Homologacion por grupo de cursos
123351;End;End;2016-05-31 12:38:15.000;2016-05-31 12:38:15.000;deviant;complete;End
123401;Start;Start;2016-05-30 17:13:39.000;2016-05-30 17:13:39.000;deviant;complete;Start
123401;Traer informacion estudiante - banner;9445;2016-05-30 17:13:39.000;2016-05-30 17:13:39.000;deviant;complete;Traer informacion estudiante - banner
123401;Radicar Solicitud Homologacion;9445;2016-05-30 17:13:42.000;2016-05-30 17:18:14.000;deviant;complete;Radicar Solicitud Homologacion
123401;Cancelar Solicitud;9445;2016-05-31 15:32:20.000;2016-05-31 15:32:48.000;deviant;complete;Cancelar Solicitud
123401;Notificacion estudiante cancelacion soli;9445;2016-05-31 16:01:16.000;2016-05-31 16:01:16.000;deviant;complete;Notificacion estudiante cancelacion soli
123401;End;End;2016-05-31 16:01:16.000;2016-05-31 16:01:16.000;deviant;complete;End
123612;Start;Start;2016-05-31 19:10:46.000;2016-05-31 19:10:46.000;deviant;complete;Start
123612;Traer informacion estudiante - banner;23530;2016-05-31 19:10:46.000;2016-05-31 19:10:46.000;deviant;complete;Traer informacion estudiante - banner
123612;Radicar Solicitud Homologacion;23530;2016-05-31 19:10:52.000;2016-05-31 19:30:40.000;deviant;complete;Radicar Solicitud Homologacion
123612;Cancelar Solicitud;22404;2016-06-03 12:48:03.000;2016-06-03 12:50:05.000;deviant;complete;Cancelar Solicitud
123612;Notificacion estudiante cancelacion soli;22404;2016-06-03 16:50:05.000;2016-06-03 16:50:05.000;deviant;complete;Notificacion estudiante cancelacion soli
123612;End;End;2016-06-03 16:50:05.000;2016-06-03 16:50:05.000;deviant;complete;End
123613;Start;Start;2016-05-31 21:17:04.000;2016-05-31 21:17:04.000;deviant;complete;Start
123613;Traer informacion estudiante - banner;15612;2016-05-31 21:17:04.000;2016-05-31 21:17:04.000;deviant;complete;Traer informacion estudiante - banner
123613;Radicar Solicitud Homologacion;15612;2016-05-31 21:17:05.000;2016-05-31 21:18:38.000;deviant;complete;Radicar Solicitud Homologacion
123613;Validar solicitud;22475;2016-06-01 10:33:33.000;2016-06-01 10:36:22.000;deviant;complete;Validar solicitud
123613;Homologacion por grupo de cursos;22475;2016-06-01 15:23:39.000;2016-06-01 15:24:48.000;deviant;complete;Homologacion por grupo de cursos
123613;End;End;2016-06-01 15:24:48.000;2016-06-01 15:24:48.000;deviant;complete;End
123614;Start;Start;2016-05-31 21:20:00.000;2016-05-31 21:20:00.000;deviant;complete;Start
123614;Traer informacion estudiante - banner;15612;2016-05-31 21:20:00.000;2016-05-31 21:20:00.000;deviant;complete;Traer informacion estudiante - banner
123614;Radicar Solicitud Homologacion;15612;2016-05-31 21:20:01.000;2016-05-31 21:28:01.000;deviant;complete;Radicar Solicitud Homologacion
123614;Cancelar Solicitud;22475;2016-06-02 08:03:01.000;2016-06-02 08:04:49.000;deviant;complete;Cancelar Solicitud
123614;Notificacion estudiante cancelacion soli;22475;2016-06-02 10:48:41.000;2016-06-02 10:48:41.000;deviant;complete;Notificacion estudiante cancelacion soli
123614;End;End;2016-06-02 10:48:41.000;2016-06-02 10:48:41.000;deviant;complete;End
123615;Start;Start;2016-05-31 21:26:32.000;2016-05-31 21:26:32.000;deviant;complete;Start
123615;Traer informacion estudiante - banner;15612;2016-05-31 21:26:32.000;2016-05-31 21:26:32.000;deviant;complete;Traer informacion estudiante - banner
123615;Radicar Solicitud Homologacion;15612;2016-05-31 21:26:33.000;2016-05-31 21:34:33.000;deviant;complete;Radicar Solicitud Homologacion
123615;Validar solicitud;22475;2016-06-02 08:05:11.000;2016-06-02 08:06:47.000;deviant;complete;Validar solicitud
123615;Homologacion por grupo de cursos;22475;2016-06-02 10:36:24.000;2016-06-02 11:10:47.000;deviant;complete;Homologacion por grupo de cursos
123615;End;End;2016-06-02 11:10:47.000;2016-06-02 11:10:47.000;deviant;complete;End
123706;Start;Start;2016-05-31 14:26:34.000;2016-05-31 14:26:34.000;deviant;complete;Start
123706;Traer informacion estudiante - banner;2465;2016-05-31 14:26:34.000;2016-05-31 14:26:34.000;deviant;complete;Traer informacion estudiante - banner
123706;Radicar Solicitud Homologacion;2465;2016-05-31 14:26:35.000;2016-05-31 14:26:35.000;deviant;complete;Radicar Solicitud Homologacion
123706;Cancelar Solicitud;19019;2016-05-31 14:41:53.000;2016-05-31 14:57:53.000;deviant;complete;Cancelar Solicitud
123706;Notificacion estudiante cancelacion soli;19019;2016-06-02 13:30:14.000;2016-06-02 13:30:14.000;deviant;complete;Notificacion estudiante cancelacion soli
